run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_f06237ee7d7b,active,H1,PAY_77d0634877f2,1,1478,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H1,PAY_dd59f19f356b,1,500,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H2,PAY_01ad28889eeb,1,21,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H2,PAY_bbc3c0b85ed9,1,500,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H3,PAY_75a404c80180,1,2996,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H3,PAY_f27926ca2b70,1,500,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H4,PAY_daa5a503099d,1,7818,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H4,PAY_718f292b9fde,1,500,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H5,PAY_85db57a742d7,1,184,repaid,0,0,0,no_trade
balanced_active_f06237ee7d7b,active,H5,PAY_dd9ee89d3a1a,1,500,repaid,0,0,0,no_trade
