DS_t,agent,day
0.12151865475564898,H2,1
0,H49,1
0.00039411455596426696,H16,1
0,H61,1
0,H86,1
0.007488176563321072,H85,1
0.003415659485023647,H93,1
0,H9,1
0.004729374671571204,H59,1
0,H34,1
0.013925380977404098,H24,1
0,H75,1
0,H56,1
0.001445086705202312,H6,1
0.01116657908565423,H44,1
0.024303730951129796,H32,1
0.0013137151865475565,H14,1
0,H83,1
0.01694692590646348,H30,1
0.11389910667367315,H98,1
0,H62,1
0,H68,1
0,H10,1
0,H1,1
0,H20,1
0,H57,1
0,H45,1
0,H33,1
0,H65,1
0.0009196006305832896,H8,1
0.06463478717813978,H66,1
0,H50,1
0,H97,1
0.0002627430373095113,H58,1
0.00604308985811876,H76,1
0.03468208092485549,H91,1
0,H47,1
0.0651602732527588,H55,1
0.017341040462427744,H39,1
0,H3,1
0,H31,1
0.0005254860746190226,H88,1
0.006699947451392538,H82,1
0.00302154492905938,H37,1
0,H41,1
0.010115606936416185,H78,1
0.00039411455596426696,H43,1
0,H36,1
0,H29,1
0,H99,1
0.001182343667892801,H23,1
0,H13,1
0.168812401471361,H12,1
0,H42,1
0,H60,1
0,H67,1
0.04952706253284288,H53,1
0,H27,1
0,H92,1
0,H22,1
0.00013137151865475564,H18,1
0.02075669994745139,H52,1
0.00039411455596426696,H72,1
0.0006568575932737783,H77,1
0.005254860746190226,H100,1
0.006962690488702049,H46,1
0,H54,1
0.004335260115606936,H89,1
0,H4,1
0,H51,1
0.0036784025223331584,H73,1
0.018917498686284815,H94,1
0.010378349973725696,H84,1
0,H95,1
0,H79,1
0.009196006305832895,H69,1
0,H87,1
0.0005254860746190226,H11,1
0,H90,1
0,H15,1
0.00302154492905938,H38,1
0,H80,1
0.08512874408828167,H25,1
0,H28,1
0,H96,1
0.02837624802942722,H74,1
0.001445086705202312,H81,1
0,H71,1
0,H7,1
0,H26,1
0,H70,1
0.013794009458749344,H64,1
0,H63,1
0.005648975302154493,H21,1
0,H40,1
0,H48,1
0.024566473988439308,H35,1
0,H5,1
0.006962690488702049,H17,1
0,H19,1
