run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_acfc53c3a692,active,H2,PAY_1ef96325e970,1,6167,repaid,0,1,2312.10,sell_before
balanced_active_acfc53c3a692,active,H2,PAY_d804f26965ee,1,500,repaid,0,1,2312.10,sell_before
balanced_active_acfc53c3a692,active,H1,PAY_bf518e545c59,2,2569,repaid,0,0,0,no_trade
balanced_active_acfc53c3a692,active,H1,PAY_b647234a611b,2,500,repaid,0,0,0,no_trade
balanced_active_acfc53c3a692,active,H5,PAY_1fd34eb011c6,8,2332,repaid,0,0,0,no_trade
balanced_active_acfc53c3a692,active,H5,PAY_64aaa594362e,8,500,repaid,0,0,0,no_trade
balanced_active_acfc53c3a692,active,H4,PAY_3f7009442a8d,9,699,repaid,0,0,0,no_trade
balanced_active_acfc53c3a692,active,H4,PAY_a20c927a7e4b,9,500,repaid,0,0,0,no_trade
balanced_active_acfc53c3a692,active,H3,PAY_55a32c7542c2,10,730,repaid,1,0,-2825.90,hold_to_maturity
balanced_active_acfc53c3a692,active,H3,PAY_ffec990e8ae6,10,500,repaid,1,0,-2825.90,hold_to_maturity
