run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_acfc53c3a692,active,0,200,80,40,80,41250.00000000000030000000001,0.004848484848484848449586776858
balanced_active_acfc53c3a692,active,1,160,40,80,40,40736.20000000000030000000001,0.003927710488459895592168313525
balanced_active_acfc53c3a692,active,2,120,0,120,0,40736.20000000000030000000001,0.002945782866344921694126235144
balanced_active_acfc53c3a692,active,3,120,0,120,0,40736.20000000000030000000001,0.002945782866344921694126235144
balanced_active_acfc53c3a692,active,4,120,0,120,0,40736.20000000000030000000001,0.002945782866344921694126235144
balanced_active_acfc53c3a692,active,5,120,40,80,0,40736.20000000000030000000001,0.002945782866344921694126235144
balanced_active_acfc53c3a692,active,6,120,80,40,0,40736.20000000000030000000001,0.002945782866344921694126235144
balanced_active_acfc53c3a692,active,7,120,120,0,0,40736.20000000000030000000001,0.002945782866344921694126235144
balanced_active_acfc53c3a692,active,8,80,80,0,0,40736.20000000000030000000001,0.001963855244229947796084156763
balanced_active_acfc53c3a692,active,9,40,40,0,0,40736.20000000000030000000001,0.0009819276221149738980420783813
balanced_active_acfc53c3a692,active,10,0,0,0,0,40736.20000000000030000000001,0E+23
balanced_active_acfc53c3a692,active,11,0,0,0,0,40736.20000000000030000000001,0E+23
balanced_active_acfc53c3a692,active,12,0,0,0,0,40736.20000000000030000000001,0E+23
