run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_355b5a957fff,active,0,long,SELL,H4,TKT_PAY_fb475493698a,H3,10,508,406.40,0.80,True,0,0E-13,0.80,1.20,1.0,1250,-819.60,0,0E-13,0.80,1.20,1656.40,-819.60,False,False,False
balanced_active_355b5a957fff,active,0,short,SELL,H2,TKT_PAY_0b2748c6e882,H1,2,3382,3043.80,0.90,True,0,0E-13,0.90,1.10,1.0,1250,2902.80,0,0E-13,0.90,1.10,4293.80,2902.80,False,False,False
balanced_active_355b5a957fff,active,0,long,SELL,H5,TKT_PAY_9b71ab25db95,H4,9,1976,1580.80,0.80,True,0,0E-13,0.80,1.20,1.0,1250,-3409.20,0,0E-13,0.80,1.20,2830.80,-3409.20,False,False,False
balanced_active_355b5a957fff,active,0,mid,SELL,H1,TKT_PAY_dc51aea22b88,H5,8,5740,4879.00,0.85,True,0,0E-13,0.85,1.15,1.0,1250,2247.00,0,0E-13,0.85,1.15,6129.00,2247.00,False,False,False
balanced_active_355b5a957fff,active,1,short,BUY,H2,TKT_PAY_0b2748c6e882,H1,2,3382,3720.20,1.10,True,0,0E-13,0.90,1.10,1.0,4294,4294,0,0E-13,0.90,1.10,573.80,3617.60,False,False,False
