run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_355b5a957fff,active,0,200,80,40,80,11250.00000000000015000000000,0.01777777777777777754074074074
balanced_active_355b5a957fff,active,1,80,20,40,20,21156.65000000000015000000001,0.003781316985439566256132348559
