run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_67eddf15a01d,active,H2,PAY_376429ae3bd2,1,5241,repaid,0,1,1266.50,sell_before
balanced_active_67eddf15a01d,active,H2,PAY_60ac360c000f,1,500,repaid,0,1,1266.50,sell_before
balanced_active_67eddf15a01d,active,H5,PAY_8e20a4d122b1,3,1795,repaid,0,0,0,no_trade
balanced_active_67eddf15a01d,active,H5,PAY_72254d57124c,3,500,repaid,0,0,0,no_trade
balanced_active_67eddf15a01d,active,H3,PAY_31d7247cea80,5,1734,repaid,1,0,-1713.50,hold_to_maturity
balanced_active_67eddf15a01d,active,H3,PAY_3db4db85b728,5,500,repaid,1,0,-1713.50,hold_to_maturity
balanced_active_67eddf15a01d,active,H1,PAY_d15e645d4760,7,1490,repaid,0,0,0,no_trade
balanced_active_67eddf15a01d,active,H1,PAY_401aa8497b10,7,500,repaid,0,0,0,no_trade
balanced_active_67eddf15a01d,active,H4,PAY_5dd2ee3fd2b4,9,2237,repaid,0,0,0,no_trade
balanced_active_67eddf15a01d,active,H4,PAY_1e61fe054135,9,500,repaid,0,0,0,no_trade
