G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.11917719251097375,51875,1464,1464,1464,0,1,0,1464,13,10,,1,1
0,0.10817538127948646,51875,1943,1943,1943,0,2,0,1943,13,10,,1,1
0,0.12297090732811505,51875,1871,1871,1871,0,3,0,1871,13,10,,1,1
0,0.10611216629735148,51875,1404,1404,1404,0,4,0,1404,13,10,,1,1
0,0.13192154544026755,51875,1645,1645,1645,0,5,0,1645,13,10,,1,1
0,0.11352888937748318,51875,1526,1526,1526,0,6,0,1526,13,10,,1,1
0,0.11538105967440941,51875,1364,1364,1364,0,7,0,1364,13,10,,1,1
0,0.09820408450046955,51875,1381,1381,1381,0,8,0,1381,13,10,,1,1
0,0.11105147941529553,51875,1190,1190,1190,0,9,0,1190,13,10,,1,1
0,0.10552166867618001,51875,1162,1162,1162,0,10,0,1162,13,10,,1,1
