run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_088c04779e6f,active,H2,PAY_e40fb5079530,1,613,repaid,0,0,0,no_trade
balanced_active_088c04779e6f,active,H2,PAY_53b168fa896e,1,500,repaid,0,0,0,no_trade
