G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.1592643357924344,40000,969,969,969,0,1,0,969,10,10,,1,1
0,0.1350961863639438,40000,1354,1354,1354,0,2,0,1354,10,10,,1,1
0,0.1555698489307809,40000,1297,1297,1297,0,3,0,1297,10,10,,1,1
0,0.14104017955872597,40000,922,922,922,0,4,0,922,10,10,,1,1
0,0.17260987140452974,40000,1116,1116,1116,0,5,0,1116,10,10,,1,1
0,0.1495844928806049,40000,1018,1018,1018,0,6,0,1018,10,10,,1,1
0,0.15593898833704295,40000,891,891,891,0,7,0,891,10,10,,1,1
0,0.1298771536738005,40000,903,903,903,0,8,0,903,10,10,,1,1
0,0.1546182627125442,40000,749,749,749,0,9,0,749,10,10,,1,1
0,0.14603459727086102,40000,728,728,728,0,10,0,728,10,10,,1,1
