G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.6387271099579844,15202,2113,2113,2113,0,1,0,2113,2,1,,1,1
0,0.8910755454575829,15202,8650,0,8650,0,3,1,0,2,1,,0,
0,0.5515217721346691,15202,757,0,757,0,5,1,0,2,1,,0,
0,0.5796158468934911,15202,1664,0,1664,0,7,1,0,2,1,,0,
0,0.6006802415124798,15202,1814,0,1814,0,9,1,0,2,1,,0,
