run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_65af5c372be7,active,H1,PAY_3da19c5da2d3,1,2270,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H1,PAY_25b7e7dd9c5f,1,500,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H2,PAY_86d7827e1f4f,1,3082,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H2,PAY_be6f7095f240,1,500,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H3,PAY_69b6dd96218a,1,1837,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H3,PAY_9e42424ddda0,1,500,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H4,PAY_87c00e975670,1,1683,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H4,PAY_ae3593f0253a,1,500,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H5,PAY_eabbc1165aec,1,3626,repaid,0,0,0,no_trade
balanced_active_65af5c372be7,active,H5,PAY_dc48c8049a5e,1,500,repaid,0,0,0,no_trade
