run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_acaa7d973f24,active,H2,PAY_b10aced92108,1,760,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H2,PAY_618aa9ae0668,1,500,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H5,PAY_5a836bca4671,2,2025,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H5,PAY_e5420b6468a6,2,500,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H1,PAY_185de7d5f104,4,4218,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H1,PAY_d5fe8d72f570,4,500,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H4,PAY_5b6b88530fec,5,982,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H4,PAY_332d46277775,5,500,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H3,PAY_1fb6456d3b42,8,4512,repaid,0,0,0,no_trade
balanced_active_acaa7d973f24,active,H3,PAY_c2c1e82b43d1,8,500,repaid,0,0,0,no_trade
