G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.40489784960670083,40008,965,409,965,0,1,0.5761658031088083,409,8,8,,0.42383419689119173,1
0,0.36859261414523486,40008,938,451,938,0,2,0.5191897654584222,451,7,7,,0.48081023454157784,1
0,0.3021541892616784,40008,3768,340,3768,0,3,0.9097664543524416,340,6,6,,0.09023354564755838,1
0,0.38673521436817093,40008,1158,502,1158,0,4,0.5664939550949913,502,7,7,,0.43350604490500866,1
0,0.4484397946978758,40008,257,257,257,0,5,0,257,7,7,,1,1
0,0.3465673168237271,40008,1170,578,1170,0,6,0.505982905982906,578,7,7,,0.49401709401709404,1
0,0.5856352936061563,40008,503,503,503,0,7,0,503,5,5,,1,1
0,0.3981349026708918,40008,705,300,705,0,8,0.574468085106383,300,9,9,,0.425531914893617,1
0,0.33567002730518797,40008,276,276,276,0,9,0,276,6,6,,1,1
0,0.9372106725023146,40008,218,218,218,0,10,0,218,4,4,,1,1
