DS_t,agent,day
0.06424870466321243,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.2549222797927461,H32,1
0.03005181347150259,H12,1
0,H73,1
0,H83,1
0,H33,1
0.5761658031088083,H42,1
0,H93,1
0,H53,1
0.02072538860103627,H82,1
0.0031088082901554403,H92,1
0.0010362694300518134,H62,1
0.049740932642487044,H22,1
0,H43,1
0,H52,1
0,H72,1
0,H2,2
0,H61,2
0,H32,2
0.10767590618336886,H31,2
0.0010660980810234541,H21,2
0.07569296375266525,H51,2
0,H12,2
0,H42,2
0,H81,2
0,H82,2
0,H92,2
0,H62,2
0.0021321961620469083,H41,2
0.2857142857142857,H71,2
0,H22,2
0,H11,2
0.5191897654584222,H1,2
0,H52,2
0,H72,2
0.008528784648187633,H91,2
0.033174097664543524,H20,3
0,H100,3
0.3888004246284501,H80,3
0,H61,3
0,H31,3
0,H21,3
0,H51,3
0.18577494692144372,H30,3
0.3351910828025478,H40,3
0,H60,3
0,H81,3
0,H41,3
0,H71,3
0,H50,3
0,H91,3
0,H11,3
0.05493630573248408,H10,3
0,H1,3
0.0021231422505307855,H90,3
0,H70,3
0.15284974093264247,H99,4
0,H20,4
0,H100,4
0,H70,4
0.19516407599309155,H49,4
0,H80,4
0,H39,4
0,H89,4
0,H30,4
0,H40,4
0,H60,4
0.016407599309153715,H9,4
0.0034542314335060447,H79,4
0.5664939550949913,H69,4
0,H59,4
0,H50,4
0.06390328151986183,H19,4
0,H10,4
0,H90,4
0.0017271157167530224,H29,4
0,H99,5
0.007782101167315175,H38,5
0,H49,5
0,H39,5
0,H89,5
0,H88,5
0.642023346303502,H28,5
0.019455252918287938,H98,5
0.08560311284046693,H8,5
0,H9,5
0,H79,5
0.0933852140077821,H48,5
0.14007782101167315,H68,5
0,H69,5
0,H18,5
0,H59,5
0.011673151750972763,H78,5
0,H19,5
0,H58,5
0,H29,5
0.015384615384615385,H77,6
0,H38,6
0.06068376068376068,H57,6
0.0008547008547008547,H47,6
0,H88,6
0,H28,6
0.0008547008547008547,H67,6
0,H98,6
0,H8,6
0,H27,6
0,H37,6
0.20854700854700856,H87,6
0,H48,6
0.505982905982906,H97,6
0,H68,6
0,H18,6
0.2076923076923077,H17,6
0,H78,6
0,H7,6
0,H58,6
0,H77,7
0.005964214711729622,H46,7
0,H47,7
0,H57,7
0,H16,7
0,H86,7
0,H96,7
0,H67,7
0,H27,7
0.04771371769383698,H66,7
0,H37,7
0,H87,7
0,H97,7
0,H17,7
0,H7,7
0.039761431411530816,H36,7
0.1610337972166998,H76,7
0,H56,7
0.7455268389662028,H6,7
0,H26,7
0.00425531914893617,H15,8
0,H76,8
0,H46,8
0.23687943262411348,H55,8
0,H16,8
0,H86,8
0.05815602836879433,H25,8
0.02269503546099291,H85,8
0,H45,8
0.08936170212765958,H65,8
0,H96,8
0.574468085106383,H95,8
0,H66,8
0.009929078014184398,H35,8
0.0028368794326241137,H5,8
0,H36,8
0.0014184397163120568,H75,8
0,H56,8
0,H6,8
0,H26,8
0,H15,9
0.007246376811594203,H44,9
0.391304347826087,H54,9
0.0036231884057971015,H64,9
0,H55,9
0,H25,9
0,H4,9
0.014492753623188406,H14,9
0,H85,9
0,H94,9
0,H45,9
0,H65,9
0,H74,9
0,H84,9
0,H95,9
0,H35,9
0.3695652173913043,H34,9
0,H5,9
0.213768115942029,H24,9
0,H75,9
0,H44,10
0.9678899082568807,H23,10
0,H54,10
0,H64,10
0,H3,10
0.013761467889908258,H63,10
0.0045871559633027525,H13,10
0,H4,10
0,H73,10
0,H14,10
0,H94,10
0.013761467889908258,H83,10
0,H33,10
0,H93,10
0,H74,10
0,H53,10
0,H84,10
0,H34,10
0,H43,10
0,H24,10
