DS_t,agent,day
0.05290322580645161,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.14580645161290323,H32,1
0.03096774193548387,H12,1
0,H73,1
0,H83,1
0,H33,1
0.04387096774193548,H42,1
0,H93,1
0,H53,1
0.05161290322580645,H82,1
0.0567741935483871,H92,1
0.2812903225806452,H62,1
0.01935483870967742,H22,1
0,H43,1
0.23741935483870968,H52,1
0.08,H72,1
0.184377838328792,H15,2
0,H76,2
0,H46,2
0.04178019981834696,H55,2
0,H16,2
0,H86,2
0.011807447774750226,H25,2
0.05449591280653951,H85,2
0.10172570390554042,H45,2
0.07356948228882834,H65,2
0,H96,2
0.07811080835603997,H95,2
0,H66,2
0.16257947320617622,H35,2
0.17075386012715713,H5,2
0,H36,2
0.12079927338782924,H75,2
0,H56,2
0,H6,2
0,H26,2
0,H99,3
0.052158273381294966,H38,3
0,H49,3
0,H39,3
0,H89,3
0.23471223021582735,H88,3
0.026079136690647483,H28,3
0.06384892086330936,H98,3
0.08273381294964029,H8,3
0,H9,3
0,H79,3
0.07913669064748201,H48,3
0.2185251798561151,H68,3
0,H69,3
0.10341726618705036,H18,3
0,H59,3
0.05935251798561151,H78,3
0,H19,3
0.08003597122302158,H58,3
0,H29,3
0,H2,4
0.09319371727748692,H61,4
0,H32,4
0.17905759162303664,H31,4
0.03664921465968586,H21,4
0.06282722513089005,H51,4
0,H12,4
0,H42,4
0.07015706806282722,H81,4
0,H82,4
0,H92,4
0,H62,4
0.12460732984293194,H41,4
0.1068062827225131,H71,4
0,H22,4
0.19476439790575917,H11,4
0.033507853403141365,H1,4
0,H52,4
0,H72,4
0.09842931937172775,H91,4
0,H15,5
0.11440677966101695,H44,5
0.0423728813559322,H54,5
0.026836158192090395,H64,5
0,H55,5
0,H25,5
0.15819209039548024,H4,5
0.1765536723163842,H14,5
0,H85,5
0.0635593220338983,H94,5
0,H45,5
0,H65,5
0.08333333333333333,H74,5
0.031073446327683617,H84,5
0,H95,5
0,H35,5
0.10451977401129943,H34,5
0,H5,5
0.19915254237288135,H24,5
0,H75,5
0.045940170940170943,H77,6
0,H38,6
0.06517094017094018,H57,6
0.10363247863247864,H47,6
0,H88,6
0,H28,6
0.13568376068376067,H67,6
0,H98,6
0,H8,6
0.011752136752136752,H27,6
0.1527777777777778,H37,6
0.10790598290598291,H87,6
0,H48,6
0.2670940170940171,H97,6
0,H68,6
0,H18,6
0.019230769230769232,H17,6
0,H78,6
0.09081196581196581,H7,6
0,H58,6
0.03363914373088685,H20,7
0.34658511722731905,H100,7
0.15698267074413863,H80,7
0,H61,7
0,H31,7
0,H21,7
0,H51,7
0.08053007135575943,H30,7
0.0764525993883792,H40,7
0.1437308868501529,H60,7
0,H81,7
0,H41,7
0,H71,7
0.053007135575942915,H50,7
0,H91,7
0,H11,7
0.011213047910295617,H10,7
0,H1,7
0.040774719673802244,H90,7
0.05708460754332314,H70,7
0,H44,8
0.03894927536231884,H23,8
0,H54,8
0,H64,8
0.15579710144927536,H3,8
0.10235507246376811,H63,8
0.07518115942028986,H13,8
0,H4,8
0.06431159420289854,H73,8
0,H14,8
0,H94,8
0.07789855072463768,H83,8
0.08695652173913043,H33,8
0.09329710144927536,H93,8
0,H74,8
0.1983695652173913,H53,8
0,H84,8
0,H34,8
0.1068840579710145,H43,8
0,H24,8
0,H77,9
0.040671971706454466,H46,9
0,H47,9
0,H57,9
0.11052166224580018,H16,9
0.09018567639257294,H86,9
0.02475685234305924,H96,9
0,H67,9
0,H27,9
0.268788682581786,H66,9
0,H37,9
0,H87,9
0,H97,9
0,H17,9
0,H7,9
0.23342175066312998,H36,9
0.09106984969053934,H76,9
0.0627763041556145,H56,9
0.052166224580017684,H6,9
0.02564102564102564,H26,9
0.10147441457068516,H99,10
0,H20,10
0,H100,10
0,H70,10
0.16565481352992195,H49,10
0,H80,10
0.07372072853425846,H39,10
0.04163052905464007,H89,10
0,H30,10
0,H40,10
0,H60,10
0.202081526452732,H9,10
0.08326105810928014,H79,10
0.023417172593235037,H69,10
0.06678230702515178,H59,10
0,H50,10
0.09540329575021683,H19,10
0,H10,10
0,H90,10
0.14657415437987859,H29,10
