DS_t,agent,day
0,big_mid,1
0,big_short,1
0.06537216828478964,H42,1
0.08737864077669903,H62,1
0,H33,1
0,H63,1
0,H93,1
0.29967637540453074,H72,1
0.0912621359223301,H22,1
0,H13,1
0.09320388349514563,H52,1
0.05825242718446602,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.030420711974110032,H92,1
0,H43,1
0.018770226537216828,H12,1
0,H83,1
0,H73,1
0.18381877022653723,H32,1
0,H23,1
0.07184466019417475,H82,1
0.33315649867374003,H71,2
0,big_mid,2
0.1310344827586207,H51,2
0.09442970822281167,H61,2
0.10875331564986737,H21,2
0.12838196286472148,H11,2
0,big_short,2
0.020689655172413793,H1,2
0,H42,2
0.04562334217506631,H81,2
0,H62,2
0.04509283819628647,H31,2
0,H72,2
0.046153846153846156,H41,2
0,H22,2
0,H52,2
0,H2,2
0,big_long,2
0,H92,2
0.04668435013262599,H91,2
0,H12,2
0,H32,2
0,H82,2
0.2883538633818589,H50,3
0,H71,3
0,big_mid,3
0,H51,3
0,H61,3
0,H21,3
0,H11,3
0,big_short,3
0,H1,3
0.1343784994400896,H80,3
0,H81,3
0.0683090705487122,H60,3
0,H31,3
0,H41,3
0.10582306830907055,H30,3
0.11142217245240761,H40,3
0,big_long,3
0.015677491601343786,H10,3
0.19316909294512877,H70,3
0,H91,3
0.025755879059350503,H90,3
0.04311310190369541,H20,3
0.013997760358342666,H100,3
0,H50,4
0,big_mid,4
0.05250403877221325,H69,4
0.07673667205169628,H39,4
0,big_short,4
0.14378029079159935,H49,4
0,H80,4
0.18578352180936994,H59,4
0.07673667205169628,H79,4
0,H60,4
0.022617124394184167,H19,4
0.05088852988691438,H29,4
0,H30,4
0,H40,4
0.13893376413570274,H9,4
0,big_long,4
0,H10,4
0,H70,4
0.05088852988691438,H89,4
0,H90,4
0,H20,4
0.20113085621970922,H99,4
0,H100,4
0.11674528301886793,H38,5
0,big_mid,5
0.1544811320754717,H98,5
0,H69,5
0.036556603773584904,H18,5
0,H39,5
0.12028301886792453,H8,5
0,big_short,5
0.036556603773584904,H68,5
0,H49,5
0.0294811320754717,H88,5
0,H59,5
0,H79,5
0.25707547169811323,H78,5
0.0294811320754717,H28,5
0.10259433962264151,H58,5
0,H19,5
0.11674528301886793,H48,5
0,H29,5
0,H9,5
0,big_long,5
0,H89,5
0,H99,5
0,H38,6
0.06589147286821706,H27,6
0,big_mid,6
0.25692137320044295,H87,6
0,H98,6
0.17497231450719822,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.1256921373200443,H77,6
0,H88,6
0,H78,6
0.03875968992248062,H57,6
0,H28,6
0,H58,6
0,H48,6
0.08471760797342193,H17,6
0,big_long,6
0.1273532668881506,H7,6
0.04706533776301218,H97,6
0.018826135105204873,H37,6
0.059800664451827246,H67,6
0.15374759769378604,H26,7
0.4375400384368994,H66,7
0,H27,7
0,big_mid,7
0.03010890454836643,H86,7
0,H87,7
0.0903267136450993,H16,7
0,H47,7
0,big_short,7
0,H77,7
0,H57,7
0.03779628443305574,H36,7
0,H17,7
0,big_long,7
0,H7,7
0,H97,7
0.02370275464445868,H46,7
0.1646380525304292,H6,7
0.020499679692504803,H96,7
0,H67,7
0.01729660474055093,H76,7
0,H37,7
0.024343369634849454,H56,7
0,H26,8
0,H66,8
0,big_mid,8
0.08963093145869948,H65,8
0,H86,8
0.01816051552431166,H55,8
0.13063854715875806,H85,8
0,H16,8
0,big_short,8
0.17281780902167546,H5,8
0.12185120093731693,H45,8
0.2888107791446983,H15,8
0,H36,8
0.0984182776801406,H25,8
0,big_long,8
0.026362038664323375,H35,8
0.015231400117164616,H75,8
0,H46,8
0,H6,8
0,H96,8
0,H76,8
0.038078500292911543,H95,8
0,H56,8
0.12280701754385964,H64,9
0,big_mid,9
0.07407407407407407,H4,9
0.02014294996751137,H74,9
0,H65,9
0,H55,9
0,H85,9
0.10136452241715399,H54,9
0,big_short,9
0,H5,9
0,H45,9
0.24626380766731643,H24,9
0,H15,9
0.06367771280051981,H14,9
0.2586094866796621,H94,9
0,H25,9
0.04678362573099415,H84,9
0,big_long,9
0,H35,9
0.028589993502274202,H34,9
0,H75,9
0.037686809616634176,H44,9
0,H95,9
0,H64,10
0,big_mid,10
0,H4,10
0,H74,10
0,H54,10
0,big_short,10
0,H24,10
0.16634429400386846,H33,10
0.04448742746615087,H63,10
0,H14,10
0.06382978723404255,H93,10
0.02804642166344294,H13,10
0,H94,10
0,H84,10
0,big_long,10
0,H34,10
0.3916827852998066,H53,10
0.05609284332688588,H3,10
0,H44,10
0.029013539651837523,H43,10
0.12379110251450677,H83,10
0.07156673114119923,H73,10
0.025145067698259187,H23,10
