run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a1d20997e440,active,H2,PAY_f11d551b2eea,1,2303,repaid,1,0,-2111.40,hold_to_maturity
balanced_active_a1d20997e440,active,H2,PAY_010f1b05df2f,1,500,repaid,1,0,-2111.40,hold_to_maturity
balanced_active_a1d20997e440,active,H5,PAY_e1b5467d2dbb,2,822,repaid,0,0,0,no_trade
balanced_active_a1d20997e440,active,H5,PAY_e1049e02496c,2,500,repaid,0,0,0,no_trade
balanced_active_a1d20997e440,active,H1,PAY_045a81e5615d,4,2504,repaid,0,0,0,no_trade
balanced_active_a1d20997e440,active,H1,PAY_ab24189c143e,4,500,repaid,0,0,0,no_trade
balanced_active_a1d20997e440,active,H4,PAY_40731ca411f9,5,5032,repaid,0,1,1560.60,sell_before
balanced_active_a1d20997e440,active,H4,PAY_4290065b56c4,5,500,repaid,0,1,1560.60,sell_before
balanced_active_a1d20997e440,active,H3,PAY_3cf04b92034e,8,1836,repaid,0,0,0,no_trade
balanced_active_a1d20997e440,active,H3,PAY_acc4699bd8d0,8,500,repaid,0,0,0,no_trade
