G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12354125004675162,11632,1121,188,1121,0,1,0.8322925958965209,188,10,10,,0.16770740410347904,1
0,0.11860598347665,11632,847,168,847,0,2,0.8016528925619835,168,10,10,,0.19834710743801653,1
0,0.12151205925255269,11632,1128,321,1128,0,3,0.7154255319148937,321,10,10,,0.2845744680851064,1
0,0.12550278214527108,11632,833,464,833,0,4,0.4429771908763505,464,10,10,,0.5570228091236494,1
0,0.1038179777573717,11632,990,806,990,0,5,0.18585858585858586,806,10,10,,0.8141414141414142,1
0,0.10543370274669962,11632,1167,550,1167,0,6,0.5287060839760068,550,10,10,,0.4712939160239931,1
0,0.11132330526926985,11632,664,664,664,0,7,0,664,10,10,,1,1
0,0.1091786552392613,11632,990,815,990,0,8,0.17676767676767677,815,10,10,,0.8232323232323232,1
0,0.11925566393484358,11632,981,775,981,0,9,0.20998980632008155,775,10,10,,0.7900101936799184,1
0,0.11393020534660145,11632,1232,319,1232,0,10,0.7410714285714286,319,10,10,,0.25892857142857145,1
