G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.11949173634793653,10000,1201,271,1201,0,1,0.7743547044129891,271,10,10,,0.22564529558701082,1
0,0.11293767359649862,10000,872,581,872,0,2,0.33371559633027525,581,10,10,,0.6662844036697247,1
0,0.14902322886680064,10000,969,93,969,0,3,0.9040247678018576,93,10,10,,0.09597523219814241,1
0,0.19340364780607192,10000,917,204,917,0,4,0.777535441657579,204,10,10,,0.22246455834242093,1
0,0.13748270882852373,10000,1027,335,1027,0,5,0.6738072054527751,335,10,10,,0.32619279454722494,1
0,0.1988325903824865,10000,822,351,822,0,6,0.572992700729927,351,10,10,,0.42700729927007297,1
0,0.13545464038661814,10000,1031,138,1031,0,7,0.8661493695441319,138,10,10,,0.1338506304558681,1
0,0.13414924987865065,10000,1194,450,1194,0,8,0.6231155778894473,450,10,10,,0.3768844221105528,1
0,0.1185418682313286,10000,895,583,895,0,9,0.3486033519553073,583,10,10,,0.6513966480446928,1
0,0.1468785903938996,10000,1019,769,1019,0,10,0.24533856722276742,769,10,10,,0.7546614327772326,1
