G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.2203799963826438,51785,1661,114,1661,0,1,0.9313666465984347,114,13,10,,0.06863335340156532,1
0,0.11893857164947645,51785,2314,0,2314,0,2,1,0,12,10,,0,
0,0.15364991066330197,51785,932,0,932,0,3,1,0,13,10,,0,
0,0.17827166846241785,51785,1438,0,1438,0,4,1,0,12,10,,0,
0,0.16039956033977015,51785,1334,0,1334,0,5,1,0,13,10,,0,
0,0.09833363161485889,51785,1196,0,1196,0,6,1,0,13,10,,0,
0,0.13809609100699682,51785,2286,0,2286,0,7,1,0,12,10,,0,
0,0.12489941398702498,51785,938,0,938,0,8,1,0,13,10,,0,
0,0.09819392002045273,51785,1501,0,1501,0,9,1,0,13,10,,0,
0,0.10133840705470147,51785,1353,0,1353,0,10,1,0,13,10,,0,
