run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_94ede69aea14,active,H1,PAY_1f088d583c1b,1,1274,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H1,PAY_9b956412e06b,1,500,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H2,PAY_06ce9d60d377,1,2902,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H2,PAY_4cbcd94b052b,1,500,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H3,PAY_8ef2e72a005f,1,4123,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H3,PAY_f9d04d2d2811,1,500,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H4,PAY_467d9d7855f0,1,3108,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H4,PAY_27812254a578,1,500,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H5,PAY_435f115c1d0f,1,1090,repaid,0,0,0,no_trade
balanced_active_94ede69aea14,active,H5,PAY_e4469bf355c4,1,500,repaid,0,0,0,no_trade
