run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_0d7d0c00ee89,active,H2,PAY_36998e84a61a,1,6,repaid,1,0,-368.00,hold_to_maturity
balanced_active_0d7d0c00ee89,active,H2,PAY_66a41a846a28,1,500,repaid,1,0,-368.00,hold_to_maturity
balanced_active_0d7d0c00ee89,active,H5,PAY_d3ea2b738455,3,2423,repaid,0,0,0,no_trade
balanced_active_0d7d0c00ee89,active,H5,PAY_11fdedbab597,3,500,repaid,0,0,0,no_trade
balanced_active_0d7d0c00ee89,active,H3,PAY_6a15e53f25ff,5,320,repaid,0,0,0,no_trade
balanced_active_0d7d0c00ee89,active,H3,PAY_f607775280aa,5,500,repaid,0,0,0,no_trade
balanced_active_0d7d0c00ee89,active,H1,PAY_2ec11336247d,7,3,repaid,0,0,0,no_trade
balanced_active_0d7d0c00ee89,active,H1,PAY_5a84cd51bcd5,7,500,repaid,0,0,0,no_trade
balanced_active_0d7d0c00ee89,active,H4,PAY_61fb77d4efbb,9,9745,repaid,0,1,272.00,sell_before
balanced_active_0d7d0c00ee89,active,H4,PAY_83e7c8e9be24,9,500,repaid,0,1,272.00,sell_before
