run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_0d7d0c00ee89,active,0,200,80,80,40,77999.99999999999969999999999,0.002564102564102564112426035503
balanced_active_0d7d0c00ee89,active,1,160,40,120,0,77904.29999999999969999999999,0.002053801908238698000189213849
balanced_active_0d7d0c00ee89,active,2,160,80,80,0,77904.29999999999969999999999,0.002053801908238698000189213849
balanced_active_0d7d0c00ee89,active,3,120,40,80,0,77904.29999999999969999999999,0.001540351431179023500141910387
balanced_active_0d7d0c00ee89,active,4,120,80,40,0,77904.29999999999969999999999,0.001540351431179023500141910387
balanced_active_0d7d0c00ee89,active,5,80,40,40,0,77904.29999999999969999999999,0.001026900954119349000094606925
balanced_active_0d7d0c00ee89,active,6,80,80,0,0,77904.29999999999969999999999,0.001026900954119349000094606925
balanced_active_0d7d0c00ee89,active,7,40,40,0,0,77904.29999999999969999999999,0.0005134504770596745000473034624
balanced_active_0d7d0c00ee89,active,8,40,40,0,0,77904.29999999999969999999999,0.0005134504770596745000473034624
balanced_active_0d7d0c00ee89,active,9,0,0,0,0,77904.29999999999969999999999,0E+23
balanced_active_0d7d0c00ee89,active,10,0,0,0,0,77904.29999999999969999999999,0E+23
balanced_active_0d7d0c00ee89,active,11,0,0,0,0,77904.29999999999969999999999,0E+23
