agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10000.0,-10000.0,0,10000.0,0.0,0.0
H1,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H2,,,,56,,,,56,56,0,0.0,0.0
H3,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H4,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H5,,,,112,,,,112,112,0,0.0,0.0
H6,,,,145.0,,,,145.0,145.0,0,0.0,0.0
H7,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H8,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H9,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H10,,,,39,,,,39,39,0,0.0,0.0
H11,,,,167.0,,,,167.0,167.0,0,0.0,0.0
H12,,,,33,,,,33,33,0,0.0,0.0
H13,,,,119.0,,,,119.0,119.0,0,0.0,0.0
H14,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H15,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H16,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H17,,,,94,,,,94,94,0,0.0,0.0
H18,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H19,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H20,,,,90,,,,90,90,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,207.0,,,,207.0,207.0,0,0.0,0.0
H23,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H24,,,,212.0,,,,212.0,212.0,0,0.0,0.0
H25,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H26,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H27,,,,117,,,,117,117,0,0.0,0.0
H28,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H29,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H30,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H31,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H32,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H33,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H34,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H35,,,,86,,,,86,86,0,0.0,0.0
H36,,,,185.0,,,,185.0,185.0,0,0.0,0.0
H37,,,,18.0,,,,18.0,18.0,0,0.0,0.0
H38,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H39,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H40,,,,36,,,,36,36,0,0.0,0.0
H41,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H42,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H43,,,,1.0,,,,1.0,1.0,0,0.0,0.0
H44,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H45,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H46,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H47,,,,34,,,,34,34,0,0.0,0.0
H48,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H49,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H50,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H51,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H52,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H55,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H56,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H57,,,,33,,,,33,33,0,0.0,0.0
H58,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H59,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H60,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H61,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H62,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H63,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H64,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H65,,,,168.0,,,,168.0,168.0,0,0.0,0.0
H66,,,,154.0,,,,154.0,154.0,0,0.0,0.0
H67,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H68,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H69,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H70,,,,67,,,,67,67,0,0.0,0.0
H71,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H72,,,,160,,,,160,160,0,0.0,0.0
H73,,,,,,,,0,0,0,0.0,0.0
H74,,,,285.0,,,,285.0,285.0,0,0.0,0.0
H75,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H76,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H77,,,,136.0,,,,136.0,136.0,0,0.0,0.0
H78,,,,,,,,0,0,0,0.0,0.0
H79,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H80,,,,280.0,,,,280.0,280.0,0,0.0,0.0
H81,,,,,,,,0,0,0,0.0,0.0
H82,,,,111.0,,,,111.0,111.0,0,0.0,0.0
H83,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H84,,,,119.0,,,,119.0,119.0,0,0.0,0.0
H85,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H86,,,,,,,,0,0,0,0.0,0.0
H87,,,,181.0,,,,181.0,181.0,0,0.0,0.0
H88,,,,34.0,,,,34.0,34.0,0,0.0,0.0
H89,,,,243.0,,,,243.0,243.0,0,0.0,0.0
H90,,,,23,,,,23,23,0,0.0,0.0
H91,,,,188.0,,,,188.0,188.0,0,0.0,0.0
H92,,,,12,,,,12,12,0,0.0,0.0
H93,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H94,,,,124.0,,,,124.0,124.0,0,0.0,0.0
H95,,,,94,,,,94,94,0,0.0,0.0
H96,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H97,,,,161.0,,,,161.0,161.0,0,0.0,0.0
H98,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H99,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H100,,,,76,,,,76,76,0,0.0,0.0
SYSTEM,,,,10000.0,,,10000.0,0,10000.0,10000.0,0.0,0.0
SYSTEM,system,System Total,10000.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,10000.0,,Total Liabilities,summary,,,,,,
