G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7149367453649949,19483.333333333332,2904,2904,2904,0,1,0,2904,2,1,,1,1
0,0.6035310975655027,19483.333333333332,1835,0,1835,0,3,1,0,2,1,,0,
0,0.5719219318149855,19483.333333333332,1611,0,1611,0,5,1,0,2,1,,0,
0,0.627115969391555,19483.333333333332,2017,0,2017,0,7,1,0,2,1,,0,
0,0.8605452158819207,19483.333333333332,6630,0,6630,0,9,1,0,2,1,,0,
