run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_53b13374b556,active,H2,PAY_d910d269a5fb,1,1169,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H2,PAY_29688a91b8a9,1,500,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H5,PAY_a9e30fc30b3b,2,2159,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H5,PAY_72b7b59c233f,2,500,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H1,PAY_5fc7e6df95a4,4,4154,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H1,PAY_644b2d3a7b43,4,500,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H4,PAY_8efcdc161154,5,3258,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H4,PAY_dc6a23180ae0,5,500,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H3,PAY_c5749a601afd,8,1757,repaid,0,0,0,no_trade
balanced_active_53b13374b556,active,H3,PAY_3eef74ceede0,8,500,repaid,0,0,0,no_trade
