G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12141889812249923,26875,1140,1015,1140,0,1,0.10964912280701754,1015,13,10,,0.8903508771929824,1
0,0.2418834177222757,26875,818,0,818,0,2,1,0,10,10,,0,
0,0.18062585607199352,26875,3677,0,3677,0,3,1,0,10,10,,0,
0,0.2895182809953499,26875,2164,0,2164,0,4,1,0,9,10,,0,
0,0.17521410531625306,26875,919,0,919,0,5,1,0,10,10,,0,
0,0.1933521778732617,26875,601,0,601,0,6,1,0,9,10,,0,
0,0.22533986740824008,26875,1278,0,1278,0,7,1,0,11,10,,0,
0,0.4886995592525527,26875,2256,0,2256,0,8,1,0,10,10,,0,
0,0.4986567579700676,26875,1457,0,1457,0,9,1,0,8,10,,0,
0,0.1591810650887574,26875,650,0,650,0,10,1,0,9,10,,0,
