run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_2ffb7cebab69,active,H2,PAY_fc95848f0391,1,2565,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H2,PAY_c81b793f5b8f,1,500,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H3,PAY_2f76748d2cf2,3,2967,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H3,PAY_0be95e44b8bb,3,500,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H4,PAY_b78615f56a65,5,3457,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H4,PAY_4b9f4a631690,5,500,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H5,PAY_76a767a3a7c1,7,2226,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H5,PAY_630b9e028701,7,500,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H1,PAY_4504690c8fe8,9,1282,repaid,0,0,0,no_trade
balanced_active_2ffb7cebab69,active,H1,PAY_b13c22b2ef7e,9,500,repaid,0,0,0,no_trade
