run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_3fbb5d07bbe3,active,0,200,80,40,80,39375.00000000000015000000001,0.005079365079365079345729402871
balanced_active_3fbb5d07bbe3,active,1,160,40,80,40,38761.40000000000015000000001,0.004127817880675104598410462931
balanced_active_3fbb5d07bbe3,active,2,120,0,120,0,38761.40000000000015000000001,0.003095863410506328448807847198
balanced_active_3fbb5d07bbe3,active,3,120,0,120,0,38761.40000000000015000000001,0.003095863410506328448807847198
balanced_active_3fbb5d07bbe3,active,4,120,0,120,0,38761.40000000000015000000001,0.003095863410506328448807847198
balanced_active_3fbb5d07bbe3,active,5,120,40,80,0,38761.40000000000015000000001,0.003095863410506328448807847198
balanced_active_3fbb5d07bbe3,active,6,120,80,40,0,38761.40000000000015000000001,0.003095863410506328448807847198
balanced_active_3fbb5d07bbe3,active,7,120,120,0,0,38761.40000000000015000000001,0.003095863410506328448807847198
balanced_active_3fbb5d07bbe3,active,8,80,80,0,0,38761.40000000000015000000001,0.002063908940337552299205231466
balanced_active_3fbb5d07bbe3,active,9,40,40,0,0,38761.40000000000015000000001,0.001031954470168776149602615733
balanced_active_3fbb5d07bbe3,active,10,0,0,0,0,38761.40000000000015000000001,0E+23
