G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.11417520698138109,26875,2193,0,2193,0,1,1,0,13,10,,0,
0,0.09811930331489006,26875,1363,0,1363,0,2,1,0,13,10,,0,
0,0.10025594021993173,26875,1757,0,1757,0,3,1,0,13,10,,0,
0,0.1269835327602786,26875,1913,0,1913,0,4,1,0,13,10,,0,
0,0.12280453192147193,26875,1229,0,1229,0,5,1,0,13,10,,0,
0,0.11146497849200553,26875,1110,0,1110,0,6,1,0,13,10,,0,
0,0.0975375217864031,26875,1482,0,1482,0,7,1,0,13,10,,0,
0,0.08866483364792137,26875,1229,0,1229,0,8,1,0,13,10,,0,
0,0.09807586473499935,26875,1127,0,1127,0,9,1,0,13,10,,0,
0,0.10706088122244216,26875,1545,0,1545,0,10,1,0,13,10,,0,
