G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.2798330592446207,5000,538,85,538,0,1,0.8420074349442379,85,8,8,,0.1579925650557621,1
0,0.23639988916264382,5000,1548,33,1548,0,2,0.9786821705426356,33,9,9,,0.02131782945736434,1
0,0.3104560599750104,5000,980,97,980,0,3,0.9010204081632653,97,9,9,,0.09897959183673469,1
0,0.23325107131925313,5000,792,182,792,0,4,0.7702020202020202,182,10,10,,0.2297979797979798,1
0,0.21394466337232335,5000,219,91,219,0,5,0.5844748858447488,91,8,8,,0.4155251141552511,1
0,0.17656020630827216,5000,710,25,710,0,6,0.9647887323943662,25,9,9,,0.035211267605633804,1
0,0.31807326793462776,5000,1347,43,1347,0,7,0.9680772086117297,43,10,10,,0.03192279138827023,1
0,0.17596330982387173,5000,1395,125,1395,0,8,0.910394265232975,125,10,10,,0.08960573476702509,1
0,0.18840024784010137,5000,1516,61,1516,0,9,0.9597625329815304,61,9,9,,0.040237467018469655,1
0,0.24505356979335186,5000,905,136,905,0,10,0.8497237569060774,136,9,9,,0.15027624309392265,1
