G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.1487494812885445,5000,619,77,619,0,1,0.875605815831987,77,10,10,,0.12439418416801293,1
0,0.15894961616340866,5000,1093,93,1093,0,2,0.9149130832570905,93,10,10,,0.08508691674290943,1
0,0.2880177084631499,5000,711,123,711,0,3,0.8270042194092827,123,9,9,,0.1729957805907173,1
0,0.16098940341364584,5000,693,136,693,0,4,0.8037518037518038,136,10,10,,0.19624819624819625,1
0,0.19651534269376358,5000,772,78,772,0,5,0.8989637305699482,78,10,10,,0.10103626943005181,1
0,0.28524144512053895,5000,1517,109,1517,0,6,0.9281476598549769,109,9,9,,0.07185234014502308,1
0,0.14506593661537037,5000,1363,49,1363,0,7,0.9640498899486427,49,9,9,,0.0359501100513573,1
0,0.13517036235803137,5000,860,137,860,0,8,0.8406976744186047,137,10,10,,0.15930232558139534,1
0,0.158677384939194,5000,1114,50,1114,0,9,0.9551166965888689,50,10,10,,0.04488330341113106,1
0,0.2083402602893518,5000,1209,236,1209,0,10,0.80479735318445,236,10,10,,0.19520264681555005,1
