run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_9901c770c7f9,active,H2,PAY_a10a8f0fb5e5,1,1592,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H2,PAY_d800218faef8,1,500,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H5,PAY_7429d5105588,2,4099,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H5,PAY_2d17fd5628da,2,500,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H1,PAY_7ad8b1845d5c,4,1482,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H1,PAY_b1bd117675f3,4,500,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H4,PAY_ef3765eaaff6,5,2073,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H4,PAY_b41c22df9191,5,500,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H3,PAY_cc31efbe2b8d,8,3251,repaid,0,0,0,no_trade
balanced_active_9901c770c7f9,active,H3,PAY_caf25dceaa10,8,500,repaid,0,0,0,no_trade
