run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_49b5176ba9da,active,H2,PAY_2d893972304f,1,2154,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H2,PAY_cbf547fcb481,1,500,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H1,PAY_d6cadd007612,2,749,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H1,PAY_f075e6684924,2,500,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H5,PAY_af6250b4d774,8,2805,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H5,PAY_fd1250cf4e40,8,500,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H4,PAY_ca64538e8b2e,9,2370,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H4,PAY_c6df85700fc2,9,500,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H3,PAY_92b46e879e1d,10,4420,repaid,0,0,0,no_trade
balanced_active_49b5176ba9da,active,H3,PAY_f30988679587,10,500,repaid,0,0,0,no_trade
