run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_8c8f745feaf1,active,0,200,200,0,0,40312.50000000000000000000001,0.004961240310077519379844961239
balanced_active_8c8f745feaf1,active,1,0,0,0,0,40279.70000000000000000000001,0E+23
