run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_90c3992d1731,active,0,long,SELL,H4,TKT_PAY_fbfaf83342df,H3,10,1982,1585.60,0.80,True,0,0E-13,0.80,1.20,1.0,625,-669.40,0,0E-13,0.80,1.20,2210.60,-669.40,False,False,False
balanced_active_90c3992d1731,active,0,short,SELL,H2,TKT_PAY_a1bd032e83e4,H1,2,2859,2573.10,0.90,True,0,0E-13,0.90,1.10,1.0,625,-899.90,0,0E-13,0.90,1.10,3198.10,-899.90,False,False,False
balanced_active_90c3992d1731,active,0,short,SELL,H3,TKT_PAY_39a46a39b48d,H2,1,3598,3238.20,0.90,True,0,0E-13,0.90,1.10,1.0,625,1381.20,0,0E-13,0.90,1.10,3863.20,1381.20,False,False,False
balanced_active_90c3992d1731,active,0,long,SELL,H5,TKT_PAY_31292f9f8891,H4,9,2380,1904.00,0.80,True,0,0E-13,0.80,1.20,1.0,625,349.00,0,0E-13,0.80,1.20,2529.00,349.00,False,False,False
balanced_active_90c3992d1731,active,0,mid,SELL,H1,TKT_PAY_46f6a6bd0c68,H5,8,1680,1428.00,0.85,True,0,0E-13,0.85,1.15,1.0,625,-1306.00,0,0E-13,0.85,1.15,2053.00,-1306.00,False,False,False
balanced_active_90c3992d1731,active,0,short,BUY,big_mid,TKT_PAY_39a46a39b48d,H2,1,3598,3957.80,1.10,True,0,0E-13,0.90,1.10,1.0,666.6666666666666,1541.6666666666666,0,0E-13,0.90,1.10,-3291.1333333333334,822.0666666666666,False,False,False
balanced_active_90c3992d1731,active,1,short,BUY,big_long,TKT_PAY_a1bd032e83e4,H1,2,2859,3144.90,1.10,True,0,0E-13,0.90,1.10,1.0,666.6666666666666,1066.6666666666666,0,0E-13,0.90,1.10,-2478.2333333333334,494.8666666666666,False,False,False
