run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_fab181191cf5,active,H2,PAY_a51d714cc228,1,689,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H2,PAY_dcb31ccb6852,1,500,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H1,PAY_4c036dc8360a,2,5392,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H1,PAY_972cad6b182d,2,500,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H5,PAY_6278f008c1f3,8,1321,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H5,PAY_83ad7e01746e,8,500,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H4,PAY_55eac006ef4d,9,2568,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H4,PAY_7e3d29adc8d6,9,500,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H3,PAY_ceb9e6aa8db9,10,2527,repaid,0,0,0,no_trade
balanced_active_fab181191cf5,active,H3,PAY_da0057d8c0a2,10,500,repaid,0,0,0,no_trade
