run_id,phase,seed,n_agents,kappa,concentration,mu,monotonicity,maturity_days,Q_total,S1,L0,scenario_yaml,events_jsonl,balances_csv,metrics_csv,metrics_html,run_html,default_handling,dealer_enabled,status,time_to_stability,phi_total,delta_total,error
comparison_treatment_df1cb7eac845,comparison_treatment,92,100,1,0.2,0,0,10,10000.0,10000.05064306970266042126420,10000.0,../runs/comparison_treatment_df1cb7eac845/scenario.yaml,../runs/comparison_treatment_df1cb7eac845/out/events.jsonl,../runs/comparison_treatment_df1cb7eac845/out/balances.csv,../runs/comparison_treatment_df1cb7eac845/out/metrics.csv,../runs/comparison_treatment_df1cb7eac845/out/metrics.html,../runs/comparison_treatment_df1cb7eac845/run.html,expel-agent,True,completed,1,0.1858247163939363517719104508,0.8141752836060636482280895492,
comparison_treatment_60e7c8d235e8,comparison_treatment,93,100,1,0.2,0.25,0,10,10000.0,9999.999999999999999999999998,10000.0,../runs/comparison_treatment_60e7c8d235e8/scenario.yaml,../runs/comparison_treatment_60e7c8d235e8/out/events.jsonl,../runs/comparison_treatment_60e7c8d235e8/out/balances.csv,../runs/comparison_treatment_60e7c8d235e8/out/metrics.csv,../runs/comparison_treatment_60e7c8d235e8/out/metrics.html,../runs/comparison_treatment_60e7c8d235e8/run.html,expel-agent,True,completed,9,0.1142799758987748543884314119,0.8857200241012251456115685881,
comparison_treatment_d79e793baaff,comparison_treatment,94,100,1,0.2,0.5,0,10,10000.0,10000.10920597759102289189240,10000.0,../runs/comparison_treatment_d79e793baaff/scenario.yaml,../runs/comparison_treatment_d79e793baaff/out/events.jsonl,../runs/comparison_treatment_d79e793baaff/out/balances.csv,../runs/comparison_treatment_d79e793baaff/out/metrics.csv,../runs/comparison_treatment_d79e793baaff/out/metrics.html,../runs/comparison_treatment_d79e793baaff/run.html,expel-agent,True,completed,9,0.2521582011644248142943184100,0.7478417988355751857056815900,
comparison_treatment_62cfcc1405f1,comparison_treatment,95,100,1,0.2,0.75,0,10,10000.0,9999.999999999999999999999996,10000.0,../runs/comparison_treatment_62cfcc1405f1/scenario.yaml,../runs/comparison_treatment_62cfcc1405f1/out/events.jsonl,../runs/comparison_treatment_62cfcc1405f1/out/balances.csv,../runs/comparison_treatment_62cfcc1405f1/out/metrics.csv,../runs/comparison_treatment_62cfcc1405f1/out/metrics.html,../runs/comparison_treatment_62cfcc1405f1/run.html,expel-agent,True,completed,10,0.2248995983935742971887550201,0.7751004016064257028112449799,
comparison_treatment_3dc00c10801c,comparison_treatment,96,100,1,0.2,1,0,10,10000.0,10000.03056179440114293586940,10000.0,../runs/comparison_treatment_3dc00c10801c/scenario.yaml,../runs/comparison_treatment_3dc00c10801c/out/events.jsonl,../runs/comparison_treatment_3dc00c10801c/out/balances.csv,../runs/comparison_treatment_3dc00c10801c/out/metrics.csv,../runs/comparison_treatment_3dc00c10801c/out/metrics.html,../runs/comparison_treatment_3dc00c10801c/run.html,expel-agent,True,completed,10,0.2326538809117381263179034040,0.7673461190882618736820965960,
comparison_treatment_f502c9a95d96,comparison_treatment,97,100,1,0.5,0,0,10,10000.0,9999.999999999999999999999996,10000.0,../runs/comparison_treatment_f502c9a95d96/scenario.yaml,../runs/comparison_treatment_f502c9a95d96/out/events.jsonl,../runs/comparison_treatment_f502c9a95d96/out/balances.csv,../runs/comparison_treatment_f502c9a95d96/out/metrics.csv,../runs/comparison_treatment_f502c9a95d96/out/metrics.html,../runs/comparison_treatment_f502c9a95d96/run.html,expel-agent,True,completed,1,0.3607957399778961117251080076,0.6392042600221038882748919924,
comparison_treatment_ad64b38fd5da,comparison_treatment,98,100,1,0.5,0.25,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_ad64b38fd5da/scenario.yaml,../runs/comparison_treatment_ad64b38fd5da/out/events.jsonl,../runs/comparison_treatment_ad64b38fd5da/out/balances.csv,../runs/comparison_treatment_ad64b38fd5da/out/metrics.csv,../runs/comparison_treatment_ad64b38fd5da/out/metrics.html,../runs/comparison_treatment_ad64b38fd5da/run.html,expel-agent,True,completed,9,0.3011866452131938857602574417,0.6988133547868061142397425583,
comparison_treatment_6bd980725f3d,comparison_treatment,99,100,1,0.5,0.5,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_6bd980725f3d/scenario.yaml,../runs/comparison_treatment_6bd980725f3d/out/events.jsonl,../runs/comparison_treatment_6bd980725f3d/out/balances.csv,../runs/comparison_treatment_6bd980725f3d/out/metrics.csv,../runs/comparison_treatment_6bd980725f3d/out/metrics.html,../runs/comparison_treatment_6bd980725f3d/run.html,expel-agent,True,completed,9,0.3986737667035064804581533206,0.6013262332964935195418466794,
comparison_treatment_3ec4bb1d92f3,comparison_treatment,100,100,1,0.5,0.75,0,10,10000.0,9999.999999999999999999999996,10000.0,../runs/comparison_treatment_3ec4bb1d92f3/scenario.yaml,../runs/comparison_treatment_3ec4bb1d92f3/out/events.jsonl,../runs/comparison_treatment_3ec4bb1d92f3/out/balances.csv,../runs/comparison_treatment_3ec4bb1d92f3/out/metrics.csv,../runs/comparison_treatment_3ec4bb1d92f3/out/metrics.html,../runs/comparison_treatment_3ec4bb1d92f3/run.html,expel-agent,True,completed,10,0.2604459622338288469264764966,0.7395540377661711530735235034,
comparison_treatment_14ee6fed8366,comparison_treatment,101,100,1,0.5,1,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_14ee6fed8366/scenario.yaml,../runs/comparison_treatment_14ee6fed8366/out/events.jsonl,../runs/comparison_treatment_14ee6fed8366/out/balances.csv,../runs/comparison_treatment_14ee6fed8366/out/metrics.csv,../runs/comparison_treatment_14ee6fed8366/out/metrics.html,../runs/comparison_treatment_14ee6fed8366/run.html,expel-agent,True,completed,10,0.3901336280518436652265648548,0.6098663719481563347734351452,
comparison_treatment_439c626c5777,comparison_treatment,102,100,1,1,0,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_439c626c5777/scenario.yaml,../runs/comparison_treatment_439c626c5777/out/events.jsonl,../runs/comparison_treatment_439c626c5777/out/balances.csv,../runs/comparison_treatment_439c626c5777/out/metrics.csv,../runs/comparison_treatment_439c626c5777/out/metrics.html,../runs/comparison_treatment_439c626c5777/run.html,expel-agent,True,completed,1,0.6359525723472668810289389068,0.3640474276527331189710610932,
comparison_treatment_3e206837bfda,comparison_treatment,103,100,1,1,0.25,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_3e206837bfda/scenario.yaml,../runs/comparison_treatment_3e206837bfda/out/events.jsonl,../runs/comparison_treatment_3e206837bfda/out/balances.csv,../runs/comparison_treatment_3e206837bfda/out/metrics.csv,../runs/comparison_treatment_3e206837bfda/out/metrics.html,../runs/comparison_treatment_3e206837bfda/run.html,expel-agent,True,completed,9,0.6157402754045632726907226857,0.3842597245954367273092773143,
comparison_treatment_eeb5efc91d67,comparison_treatment,104,100,1,1,0.5,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_eeb5efc91d67/scenario.yaml,../runs/comparison_treatment_eeb5efc91d67/out/events.jsonl,../runs/comparison_treatment_eeb5efc91d67/out/balances.csv,../runs/comparison_treatment_eeb5efc91d67/out/metrics.csv,../runs/comparison_treatment_eeb5efc91d67/out/metrics.html,../runs/comparison_treatment_eeb5efc91d67/run.html,expel-agent,True,completed,9,0.5251104861390116512655685014,0.4748895138609883487344314986,
comparison_treatment_db14d85ae27b,comparison_treatment,105,100,1,1,0.75,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_db14d85ae27b/scenario.yaml,../runs/comparison_treatment_db14d85ae27b/out/events.jsonl,../runs/comparison_treatment_db14d85ae27b/out/balances.csv,../runs/comparison_treatment_db14d85ae27b/out/metrics.csv,../runs/comparison_treatment_db14d85ae27b/out/metrics.html,../runs/comparison_treatment_db14d85ae27b/run.html,expel-agent,True,completed,10,0.5346873114820028152020912930,0.4653126885179971847979087070,
comparison_treatment_340b6081023e,comparison_treatment,106,100,1,1,1,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_340b6081023e/scenario.yaml,../runs/comparison_treatment_340b6081023e/out/events.jsonl,../runs/comparison_treatment_340b6081023e/out/balances.csv,../runs/comparison_treatment_340b6081023e/out/metrics.csv,../runs/comparison_treatment_340b6081023e/out/metrics.html,../runs/comparison_treatment_340b6081023e/run.html,expel-agent,True,completed,10,0.5445773444567293195296009649,0.4554226555432706804703990351,
comparison_treatment_461a06db4228,comparison_treatment,107,100,1,2,0,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_461a06db4228/scenario.yaml,../runs/comparison_treatment_461a06db4228/out/events.jsonl,../runs/comparison_treatment_461a06db4228/out/balances.csv,../runs/comparison_treatment_461a06db4228/out/metrics.csv,../runs/comparison_treatment_461a06db4228/out/metrics.html,../runs/comparison_treatment_461a06db4228/run.html,expel-agent,True,completed,1,0.6641535987133092078809811017,0.3358464012866907921190188983,
comparison_treatment_e67a9856c416,comparison_treatment,108,100,1,2,0.25,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_e67a9856c416/scenario.yaml,../runs/comparison_treatment_e67a9856c416/out/events.jsonl,../runs/comparison_treatment_e67a9856c416/out/balances.csv,../runs/comparison_treatment_e67a9856c416/out/metrics.csv,../runs/comparison_treatment_e67a9856c416/out/metrics.html,../runs/comparison_treatment_e67a9856c416/run.html,expel-agent,True,completed,9,0.6647230320699708454810495627,0.3352769679300291545189504373,
comparison_treatment_775970de9153,comparison_treatment,109,100,1,2,0.5,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_775970de9153/scenario.yaml,../runs/comparison_treatment_775970de9153/out/events.jsonl,../runs/comparison_treatment_775970de9153/out/balances.csv,../runs/comparison_treatment_775970de9153/out/metrics.csv,../runs/comparison_treatment_775970de9153/out/metrics.html,../runs/comparison_treatment_775970de9153/run.html,expel-agent,True,completed,9,0.6981397687280040221216691805,0.3018602312719959778783308195,
comparison_treatment_fd6075bfc7c9,comparison_treatment,110,100,1,2,0.75,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_fd6075bfc7c9/scenario.yaml,../runs/comparison_treatment_fd6075bfc7c9/out/events.jsonl,../runs/comparison_treatment_fd6075bfc7c9/out/balances.csv,../runs/comparison_treatment_fd6075bfc7c9/out/metrics.csv,../runs/comparison_treatment_fd6075bfc7c9/out/metrics.html,../runs/comparison_treatment_fd6075bfc7c9/run.html,expel-agent,True,completed,10,0.6361351297003820631409611904,0.3638648702996179368590388096,
comparison_treatment_892fa8a31f86,comparison_treatment,111,100,1,2,1,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_892fa8a31f86/scenario.yaml,../runs/comparison_treatment_892fa8a31f86/out/events.jsonl,../runs/comparison_treatment_892fa8a31f86/out/balances.csv,../runs/comparison_treatment_892fa8a31f86/out/metrics.csv,../runs/comparison_treatment_892fa8a31f86/out/metrics.html,../runs/comparison_treatment_892fa8a31f86/run.html,expel-agent,True,completed,10,0.6690459435005529305318186388,0.3309540564994470694681813612,
comparison_treatment_39749c8f7d24,comparison_treatment,112,100,1,5,0,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_39749c8f7d24/scenario.yaml,../runs/comparison_treatment_39749c8f7d24/out/events.jsonl,../runs/comparison_treatment_39749c8f7d24/out/balances.csv,../runs/comparison_treatment_39749c8f7d24/out/metrics.csv,../runs/comparison_treatment_39749c8f7d24/out/metrics.html,../runs/comparison_treatment_39749c8f7d24/run.html,expel-agent,True,completed,1,0.9541846679393147794634783482,0.04581533206068522053652165180,
comparison_treatment_475a95625fbe,comparison_treatment,113,100,1,5,0.25,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_475a95625fbe/scenario.yaml,../runs/comparison_treatment_475a95625fbe/out/events.jsonl,../runs/comparison_treatment_475a95625fbe/out/balances.csv,../runs/comparison_treatment_475a95625fbe/out/metrics.csv,../runs/comparison_treatment_475a95625fbe/out/metrics.html,../runs/comparison_treatment_475a95625fbe/run.html,expel-agent,True,completed,9,0.8653266331658291457286432161,0.1346733668341708542713567839,
comparison_treatment_e25281813aab,comparison_treatment,114,100,1,5,0.5,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_e25281813aab/scenario.yaml,../runs/comparison_treatment_e25281813aab/out/events.jsonl,../runs/comparison_treatment_e25281813aab/out/balances.csv,../runs/comparison_treatment_e25281813aab/out/metrics.csv,../runs/comparison_treatment_e25281813aab/out/metrics.html,../runs/comparison_treatment_e25281813aab/run.html,expel-agent,True,completed,9,0.9301507537688442211055276382,0.06984924623115577889447236183,
comparison_treatment_de64f478efd4,comparison_treatment,115,100,1,5,0.75,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_de64f478efd4/scenario.yaml,../runs/comparison_treatment_de64f478efd4/out/events.jsonl,../runs/comparison_treatment_de64f478efd4/out/balances.csv,../runs/comparison_treatment_de64f478efd4/out/metrics.csv,../runs/comparison_treatment_de64f478efd4/out/metrics.html,../runs/comparison_treatment_de64f478efd4/run.html,expel-agent,True,completed,10,0.8722741433021806853582554517,0.1277258566978193146417445483,
comparison_treatment_1ed7c86919e2,comparison_treatment,116,100,1,5,1,0,10,10000.0,10000.00000000000000000000000,10000.0,../runs/comparison_treatment_1ed7c86919e2/scenario.yaml,../runs/comparison_treatment_1ed7c86919e2/out/events.jsonl,../runs/comparison_treatment_1ed7c86919e2/out/balances.csv,../runs/comparison_treatment_1ed7c86919e2/out/metrics.csv,../runs/comparison_treatment_1ed7c86919e2/out/metrics.html,../runs/comparison_treatment_1ed7c86919e2/run.html,expel-agent,True,completed,10,0.8541122059119243917152624171,0.1458877940880756082847375829,
comparison_treatment_6f87b0b28299,comparison_treatment,117,100,2,0.2,0,0,10,10000.0,10000.15871012445372946218178,5000.0,../runs/comparison_treatment_6f87b0b28299/scenario.yaml,../runs/comparison_treatment_6f87b0b28299/out/events.jsonl,../runs/comparison_treatment_6f87b0b28299/out/balances.csv,../runs/comparison_treatment_6f87b0b28299/out/metrics.csv,../runs/comparison_treatment_6f87b0b28299/out/metrics.html,../runs/comparison_treatment_6f87b0b28299/run.html,expel-agent,True,completed,1,0.07647531112003211561621838619,0.9235246888799678843837816138,
comparison_treatment_40ddc73c2ef7,comparison_treatment,118,100,2,0.2,0.25,0,10,10000.0,9999.999999999999999999999998,5000.0,../runs/comparison_treatment_40ddc73c2ef7/scenario.yaml,../runs/comparison_treatment_40ddc73c2ef7/out/events.jsonl,../runs/comparison_treatment_40ddc73c2ef7/out/balances.csv,../runs/comparison_treatment_40ddc73c2ef7/out/metrics.csv,../runs/comparison_treatment_40ddc73c2ef7/out/metrics.html,../runs/comparison_treatment_40ddc73c2ef7/run.html,expel-agent,True,completed,9,0.07967887606623181133968891118,0.9203211239337681886603110888,
comparison_treatment_9e62db0a14cd,comparison_treatment,119,100,2,0.2,0.5,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_9e62db0a14cd/scenario.yaml,../runs/comparison_treatment_9e62db0a14cd/out/events.jsonl,../runs/comparison_treatment_9e62db0a14cd/out/balances.csv,../runs/comparison_treatment_9e62db0a14cd/out/metrics.csv,../runs/comparison_treatment_9e62db0a14cd/out/metrics.html,../runs/comparison_treatment_9e62db0a14cd/run.html,expel-agent,True,completed,9,0.08762420957542908762420957544,0.9123757904245709123757904246,
comparison_treatment_5c6b9b737a32,comparison_treatment,120,100,2,0.2,0.75,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_5c6b9b737a32/scenario.yaml,../runs/comparison_treatment_5c6b9b737a32/out/events.jsonl,../runs/comparison_treatment_5c6b9b737a32/out/balances.csv,../runs/comparison_treatment_5c6b9b737a32/out/metrics.csv,../runs/comparison_treatment_5c6b9b737a32/out/metrics.html,../runs/comparison_treatment_5c6b9b737a32/run.html,expel-agent,True,completed,10,0.1250753465943339361060880048,0.8749246534056660638939119952,
comparison_treatment_2f868b12d320,comparison_treatment,121,100,2,0.2,1,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_2f868b12d320/scenario.yaml,../runs/comparison_treatment_2f868b12d320/out/events.jsonl,../runs/comparison_treatment_2f868b12d320/out/balances.csv,../runs/comparison_treatment_2f868b12d320/out/metrics.csv,../runs/comparison_treatment_2f868b12d320/out/metrics.html,../runs/comparison_treatment_2f868b12d320/run.html,expel-agent,True,completed,10,0.1859251079208914767593615099,0.8140748920791085232406384901,
comparison_treatment_0221521f3c84,comparison_treatment,122,100,2,0.5,0,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_0221521f3c84/scenario.yaml,../runs/comparison_treatment_0221521f3c84/out/events.jsonl,../runs/comparison_treatment_0221521f3c84/out/balances.csv,../runs/comparison_treatment_0221521f3c84/out/metrics.csv,../runs/comparison_treatment_0221521f3c84/out/metrics.html,../runs/comparison_treatment_0221521f3c84/run.html,expel-agent,True,completed,1,0.1878391959798994974874371859,0.8121608040201005025125628141,
comparison_treatment_9011e0984c57,comparison_treatment,123,100,2,0.5,0.25,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_9011e0984c57/scenario.yaml,../runs/comparison_treatment_9011e0984c57/out/events.jsonl,../runs/comparison_treatment_9011e0984c57/out/balances.csv,../runs/comparison_treatment_9011e0984c57/out/metrics.csv,../runs/comparison_treatment_9011e0984c57/out/metrics.html,../runs/comparison_treatment_9011e0984c57/run.html,expel-agent,True,completed,9,0.2415837604260878303688071551,0.7584162395739121696311928449,
comparison_treatment_c1942f1c74a0,comparison_treatment,124,100,2,0.5,0.5,0,10,10000.0,9999.999999999999999999999998,5000.0,../runs/comparison_treatment_c1942f1c74a0/scenario.yaml,../runs/comparison_treatment_c1942f1c74a0/out/events.jsonl,../runs/comparison_treatment_c1942f1c74a0/out/balances.csv,../runs/comparison_treatment_c1942f1c74a0/out/metrics.csv,../runs/comparison_treatment_c1942f1c74a0/out/metrics.html,../runs/comparison_treatment_c1942f1c74a0/run.html,expel-agent,True,completed,9,0.1953572505275851673198673500,0.8046427494724148326801326500,
comparison_treatment_12093181682a,comparison_treatment,125,100,2,0.5,0.75,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_12093181682a/scenario.yaml,../runs/comparison_treatment_12093181682a/out/events.jsonl,../runs/comparison_treatment_12093181682a/out/balances.csv,../runs/comparison_treatment_12093181682a/out/metrics.csv,../runs/comparison_treatment_12093181682a/out/metrics.html,../runs/comparison_treatment_12093181682a/run.html,expel-agent,True,completed,10,0.2680402010050251256281407035,0.7319597989949748743718592965,
comparison_treatment_2e9b60a6ccc1,comparison_treatment,126,100,2,0.5,1,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_2e9b60a6ccc1/scenario.yaml,../runs/comparison_treatment_2e9b60a6ccc1/out/events.jsonl,../runs/comparison_treatment_2e9b60a6ccc1/out/balances.csv,../runs/comparison_treatment_2e9b60a6ccc1/out/metrics.csv,../runs/comparison_treatment_2e9b60a6ccc1/out/metrics.html,../runs/comparison_treatment_2e9b60a6ccc1/run.html,expel-agent,True,completed,10,0.3122362869198312236286919831,0.6877637130801687763713080169,
comparison_treatment_977d7f36893e,comparison_treatment,127,100,2,1,0,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_977d7f36893e/scenario.yaml,../runs/comparison_treatment_977d7f36893e/out/events.jsonl,../runs/comparison_treatment_977d7f36893e/out/balances.csv,../runs/comparison_treatment_977d7f36893e/out/metrics.csv,../runs/comparison_treatment_977d7f36893e/out/metrics.html,../runs/comparison_treatment_977d7f36893e/run.html,expel-agent,True,completed,1,0.3432820822027936890764747262,0.6567179177972063109235252738,
comparison_treatment_c5d327a05dde,comparison_treatment,128,100,2,1,0.25,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_c5d327a05dde/scenario.yaml,../runs/comparison_treatment_c5d327a05dde/out/events.jsonl,../runs/comparison_treatment_c5d327a05dde/out/balances.csv,../runs/comparison_treatment_c5d327a05dde/out/metrics.csv,../runs/comparison_treatment_c5d327a05dde/out/metrics.html,../runs/comparison_treatment_c5d327a05dde/run.html,expel-agent,True,completed,9,0.3186570164857257740249296341,0.6813429835142742259750703659,
comparison_treatment_b6162e055ba9,comparison_treatment,129,100,2,1,0.5,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_b6162e055ba9/scenario.yaml,../runs/comparison_treatment_b6162e055ba9/out/events.jsonl,../runs/comparison_treatment_b6162e055ba9/out/balances.csv,../runs/comparison_treatment_b6162e055ba9/out/metrics.csv,../runs/comparison_treatment_b6162e055ba9/out/metrics.html,../runs/comparison_treatment_b6162e055ba9/run.html,expel-agent,True,completed,9,0.2711642871506133118841745425,0.7288357128493866881158254575,
comparison_treatment_87c290481bab,comparison_treatment,130,100,2,1,0.75,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_87c290481bab/scenario.yaml,../runs/comparison_treatment_87c290481bab/out/events.jsonl,../runs/comparison_treatment_87c290481bab/out/balances.csv,../runs/comparison_treatment_87c290481bab/out/metrics.csv,../runs/comparison_treatment_87c290481bab/out/metrics.html,../runs/comparison_treatment_87c290481bab/run.html,expel-agent,True,completed,10,0.3221753116204262163248894250,0.6778246883795737836751105750,
comparison_treatment_1bcb63d283c2,comparison_treatment,131,100,2,1,1,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_1bcb63d283c2/scenario.yaml,../runs/comparison_treatment_1bcb63d283c2/out/events.jsonl,../runs/comparison_treatment_1bcb63d283c2/out/balances.csv,../runs/comparison_treatment_1bcb63d283c2/out/metrics.csv,../runs/comparison_treatment_1bcb63d283c2/out/metrics.html,../runs/comparison_treatment_1bcb63d283c2/run.html,expel-agent,True,completed,10,0.3168525776303889056376243594,0.6831474223696110943623756406,
comparison_treatment_6d10bc8ed7ce,comparison_treatment,132,100,2,2,0,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_6d10bc8ed7ce/scenario.yaml,../runs/comparison_treatment_6d10bc8ed7ce/out/events.jsonl,../runs/comparison_treatment_6d10bc8ed7ce/out/balances.csv,../runs/comparison_treatment_6d10bc8ed7ce/out/metrics.csv,../runs/comparison_treatment_6d10bc8ed7ce/out/metrics.html,../runs/comparison_treatment_6d10bc8ed7ce/run.html,expel-agent,True,completed,1,0.4973385557898965551873054133,0.5026614442101034448126945867,
comparison_treatment_128104b200e6,comparison_treatment,133,100,2,2,0.25,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_128104b200e6/scenario.yaml,../runs/comparison_treatment_128104b200e6/out/events.jsonl,../runs/comparison_treatment_128104b200e6/out/balances.csv,../runs/comparison_treatment_128104b200e6/out/metrics.csv,../runs/comparison_treatment_128104b200e6/out/metrics.html,../runs/comparison_treatment_128104b200e6/run.html,expel-agent,True,completed,9,0.4334673366834170854271356784,0.5665326633165829145728643216,
comparison_treatment_ddea94061805,comparison_treatment,134,100,2,2,0.5,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_ddea94061805/scenario.yaml,../runs/comparison_treatment_ddea94061805/out/events.jsonl,../runs/comparison_treatment_ddea94061805/out/balances.csv,../runs/comparison_treatment_ddea94061805/out/metrics.csv,../runs/comparison_treatment_ddea94061805/out/metrics.html,../runs/comparison_treatment_ddea94061805/run.html,expel-agent,True,completed,9,0.3380918870011058610636372776,0.6619081129988941389363627224,
comparison_treatment_2cb9f06d5830,comparison_treatment,135,100,2,2,0.75,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_2cb9f06d5830/scenario.yaml,../runs/comparison_treatment_2cb9f06d5830/out/events.jsonl,../runs/comparison_treatment_2cb9f06d5830/out/balances.csv,../runs/comparison_treatment_2cb9f06d5830/out/metrics.csv,../runs/comparison_treatment_2cb9f06d5830/out/metrics.html,../runs/comparison_treatment_2cb9f06d5830/run.html,expel-agent,True,completed,10,0.4185929648241206030150753769,0.5814070351758793969849246231,
comparison_treatment_10b750e8f395,comparison_treatment,136,100,2,2,1,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_10b750e8f395/scenario.yaml,../runs/comparison_treatment_10b750e8f395/out/events.jsonl,../runs/comparison_treatment_10b750e8f395/out/balances.csv,../runs/comparison_treatment_10b750e8f395/out/metrics.csv,../runs/comparison_treatment_10b750e8f395/out/metrics.html,../runs/comparison_treatment_10b750e8f395/run.html,expel-agent,True,completed,10,0.3821342443729903536977491961,0.6178657556270096463022508039,
comparison_treatment_6eedbba24a7a,comparison_treatment,137,100,2,5,0,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_6eedbba24a7a/scenario.yaml,../runs/comparison_treatment_6eedbba24a7a/out/events.jsonl,../runs/comparison_treatment_6eedbba24a7a/out/balances.csv,../runs/comparison_treatment_6eedbba24a7a/out/metrics.csv,../runs/comparison_treatment_6eedbba24a7a/out/metrics.html,../runs/comparison_treatment_6eedbba24a7a/run.html,expel-agent,True,completed,1,0.6781690140845070422535211268,0.3218309859154929577464788732,
comparison_treatment_f391c4c150d0,comparison_treatment,138,100,2,5,0.25,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_f391c4c150d0/scenario.yaml,../runs/comparison_treatment_f391c4c150d0/out/events.jsonl,../runs/comparison_treatment_f391c4c150d0/out/balances.csv,../runs/comparison_treatment_f391c4c150d0/out/metrics.csv,../runs/comparison_treatment_f391c4c150d0/out/metrics.html,../runs/comparison_treatment_f391c4c150d0/run.html,expel-agent,True,completed,9,0.5152337858220211161387631976,0.4847662141779788838612368024,
comparison_treatment_d82bd4524670,comparison_treatment,139,100,2,5,0.5,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_d82bd4524670/scenario.yaml,../runs/comparison_treatment_d82bd4524670/out/events.jsonl,../runs/comparison_treatment_d82bd4524670/out/balances.csv,../runs/comparison_treatment_d82bd4524670/out/metrics.csv,../runs/comparison_treatment_d82bd4524670/out/metrics.html,../runs/comparison_treatment_d82bd4524670/run.html,expel-agent,True,completed,9,0.5124673235471546350291574502,0.4875326764528453649708425498,
comparison_treatment_c2e85f98c5a2,comparison_treatment,140,100,2,5,0.75,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_c2e85f98c5a2/scenario.yaml,../runs/comparison_treatment_c2e85f98c5a2/out/events.jsonl,../runs/comparison_treatment_c2e85f98c5a2/out/balances.csv,../runs/comparison_treatment_c2e85f98c5a2/out/metrics.csv,../runs/comparison_treatment_c2e85f98c5a2/out/metrics.html,../runs/comparison_treatment_c2e85f98c5a2/run.html,expel-agent,True,completed,10,0.5345260830234194391396120213,0.4654739169765805608603879787,
comparison_treatment_ad0a046fb520,comparison_treatment,141,100,2,5,1,0,10,10000.0,10000.00000000000000000000000,5000.0,../runs/comparison_treatment_ad0a046fb520/scenario.yaml,../runs/comparison_treatment_ad0a046fb520/out/events.jsonl,../runs/comparison_treatment_ad0a046fb520/out/balances.csv,../runs/comparison_treatment_ad0a046fb520/out/metrics.csv,../runs/comparison_treatment_ad0a046fb520/out/metrics.html,../runs/comparison_treatment_ad0a046fb520/run.html,expel-agent,True,completed,10,0.5093941525168290967547473124,0.4906058474831709032452526876,
