run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_f39ffd6153ec,active,H2,PAY_bfe6135bb547,1,2003,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H2,PAY_6b7a37df24af,1,500,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H5,PAY_62f43edc0707,2,6131,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H5,PAY_7421a142127d,2,500,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H1,PAY_2bf30f779951,4,618,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H1,PAY_39e4773e2954,4,500,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H4,PAY_89e887670122,5,467,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H4,PAY_e8297b262cc7,5,500,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H3,PAY_a2f9dd6e05f9,8,3279,repaid,0,0,0,no_trade
balanced_active_f39ffd6153ec,active,H3,PAY_3690f9a11362,8,500,repaid,0,0,0,no_trade
