run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_8f413a447433,active,H2,PAY_7c76b7b903d9,1,310,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H2,PAY_6e10c91a08e9,1,500,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H3,PAY_36f9c51dde65,3,1148,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H3,PAY_e75a811c1868,3,500,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H4,PAY_b63face32188,5,3487,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H4,PAY_a728d50583f8,5,500,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H5,PAY_cef29af3aab0,7,4413,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H5,PAY_acd718ce7a32,7,500,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H1,PAY_f10c52f4dda8,9,3138,repaid,0,0,0,no_trade
balanced_active_8f413a447433,active,H1,PAY_fe93aabd739b,9,500,repaid,0,0,0,no_trade
