kappa,concentration,mu,monotonicity,seed,face_value,outside_mid_ratio,big_entity_share,delta_passive,delta_active,trading_effect,trading_relief_ratio,phi_passive,phi_active,passive_run_id,passive_status,active_run_id,active_status,dealer_total_pnl,dealer_total_return,total_trades
0.25,1,0,0,52,20,0.75,0.25,0.9013980868285504047093451067,0.9013980868285504047093451067,0E-28,0,0.09860191317144959529065489330,0.09860191317144959529065489330,balanced_passive_ef73bdbe54cc,completed,balanced_active_9a5b1bbc5a97,completed,0.0,0.0,4
0.25,1,0.25,0,53,20,0.75,0.25,0.9681647940074906367041198502,0.9681647940074906367041198502,0E-28,0,0.03183520599250936329588014981,0.03183520599250936329588014981,balanced_passive_f56daf5359ee,completed,balanced_active_b14c68f0b740,completed,0.0,0.0,4
0.25,1,0.5,0,54,20,0.75,0.25,0.9787974048558624841147749314,0.9787974048558624841147749314,0E-28,0,0.02120259514413751588522506856,0.02120259514413751588522506856,balanced_passive_fa4d041f1110,completed,balanced_active_23aaf4485908,completed,0.0,0.0,4
0.25,1,0.75,0,55,20,0.75,0.25,0.7871571906354515050167224080,0.7871571906354515050167224080,0E-28,0,0.2128428093645484949832775920,0.2128428093645484949832775920,balanced_passive_5790b7dd5909,completed,balanced_active_a65d6e6913cf,completed,0.0,0.0,4
0.25,1,1,0,56,20,0.75,0.25,0.9923761118170266836086404066,0.9923761118170266836086404066,0E-28,0,0.007623888182973316391359593393,0.007623888182973316391359593393,balanced_passive_0dbc44cf2620,completed,balanced_active_6194aaddeffe,completed,0.0,0.0,4
0.25,2,0,0,57,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_97090d7d9958,completed,balanced_active_148896c26a3c,completed,0.0,0.0,2
0.25,2,0.25,0,58,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_a01c5ef1bff4,completed,balanced_active_c18da76a2690,completed,0.0,0.0,0
0.25,2,0.5,0,59,20,0.75,0.25,0.4423630159898307352646015923,0.4423630159898307352646015923,0E-28,0,0.5576369840101692647353984077,0.5576369840101692647353984077,balanced_passive_50fd91ba7663,completed,balanced_active_8b4168c9044c,completed,0.0,0.0,2
0.25,2,0.75,0,60,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_4081427577be,completed,balanced_active_c84f8813c655,completed,0.0,0.0,0
0.25,2,1,0,61,20,0.75,0.25,0.1766751370870670054834826802,0,0.1766751370870670054834826802,1,0.8233248629129329945165173198,1,balanced_passive_fe94bbf8a58b,completed,balanced_active_4fcbe4bc70c3,completed,0.0,0.0,2
0.25,5,0,0,62,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_85e168a17acc,completed,balanced_active_8b3b33acddfc,completed,0.0,0.0,0
0.25,5,0.25,0,63,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_20f23fd6905b,completed,balanced_active_3688dd94e8e4,completed,0.0,0.0,0
0.25,5,0.5,0,64,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_b6dcfbdc630f,completed,balanced_active_601e41dd9e96,completed,0.0,0.0,0
0.25,5,0.75,0,65,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_7d429fa22001,completed,balanced_active_239389ff7064,completed,0.0,0.0,0
0.25,5,1,0,66,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_ba43b1a13ba1,completed,balanced_active_1da19eb2527a,completed,0.0,0.0,0
0.5,0.2,0,0,67,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_e443c585a3e1,completed,balanced_active_e2b6e1b2eb8e,completed,0.0,0.0,11
0.5,0.2,0.25,0,68,20,0.75,0.25,0.9736560577694570740839796737,0.9736560577694570740839796737,0E-28,0,0.02634394223054292591602032629,0.02634394223054292591602032629,balanced_passive_2fc7fcb5d1fd,completed,balanced_active_dc3534fc7dc3,completed,0.0,0.0,17
0.5,0.2,0.5,0,69,20,0.75,0.25,0.9870312186643492212046259777,0.9870312186643492212046259777,0E-28,0,0.01296878133565077879537402233,0.01296878133565077879537402233,balanced_passive_877c9b39394e,completed,balanced_active_5bbf050ed017,completed,0.0,0.0,13
0.5,0.2,0.75,0,70,20,0.75,0.25,0.9321524064171122994652406417,0.9163101604278074866310160428,0.0158422459893048128342245989,0.01699533883112226604517748294,0.06784759358288770053475935829,0.08368983957219251336898395722,balanced_passive_0a399133febb,completed,balanced_active_80b3858afbe7,completed,0.0,0.0,18
0.5,0.2,1,0,71,20,0.75,0.25,0.9438502673796791443850267380,0.9438502673796791443850267380,0E-28,0,0.05614973262032085561497326203,0.05614973262032085561497326203,balanced_passive_789357bfad12,completed,balanced_active_4bbc15b2d174,completed,0.0,0.0,17
0.5,0.5,0,0,72,20,0.75,0.25,0.9999331327315279170845870946,0.9999331327315279170845870946,0E-28,0,0.00006686726847208291541290538282,0.00006686726847208291541290538282,balanced_passive_d7f0f7908e71,completed,balanced_active_7e8844b259dc,completed,0.0,0.0,11
0.5,0.5,0.25,0,73,20,0.75,0.25,0.9358031295974321251838972850,0.9358031295974321251838972850,0E-28,0,0.06419687040256787481610271499,0.06419687040256787481610271499,balanced_passive_64f48f1253d5,completed,balanced_active_8730c29e0d9b,completed,0.0,0.0,16
0.5,0.5,0.5,0,74,20,0.75,0.25,0.9497726056714820759764579989,0.9161316211878009630818619583,0.0336409844836811128945960406,0.03542004084219421167523413838,0.05022739432851792402354200108,0.08386837881219903691813804173,balanced_passive_2e6a4832a1f1,completed,balanced_active_8c57419ff8f4,completed,0.0,0.0,15
0.5,0.5,0.75,0,75,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_f534434de6ae,completed,balanced_active_06c69e22a6b1,completed,0.0,0.0,19
0.5,0.5,1,0,76,20,0.75,0.25,0.9876245902735968961134524048,0.9876245902735968961134524048,0E-28,0,0.01237540972640310388654759516,0.01237540972640310388654759516,balanced_passive_4a14890ca3f7,completed,balanced_active_24f03a5e9140,completed,0.0,0.0,15
0.5,1,0,0,77,20,0.75,0.25,0.9164047348358188992175483181,0.9164047348358188992175483181,0E-28,0,0.08359526516418110078245168194,0.08359526516418110078245168194,balanced_passive_0269e1fbdcfa,completed,balanced_active_52a2ad2f9879,completed,0.0,0.0,11
0.5,1,0.25,0,78,20,0.75,0.25,0.9820747776068490401979800682,0.9820747776068490401979800682,0E-28,0,0.01792522239315095980201993178,0.01792522239315095980201993178,balanced_passive_b5581bf8e187,completed,balanced_active_f3506f6ee10e,completed,0.0,0.0,17
0.5,1,0.5,0,79,20,0.75,0.25,0.9683612040133779264214046823,0.9464882943143812709030100334,0.0218729096989966555183946489,0.02258755266975202044622504670,0.03163879598662207357859531772,0.05351170568561872909698996656,balanced_passive_69107e960e90,completed,balanced_active_cfd244ecf43f,completed,0.0,0.0,14
0.5,1,0.75,0,80,20,0.75,0.25,0.9938440950150552024088323854,0.9938440950150552024088323854,0E-28,0,0.006155904984944797591167614587,0.006155904984944797591167614587,balanced_passive_60b2ccaa903d,completed,balanced_active_13237b307fd2,completed,0.0,0.0,17
0.5,1,1,0,81,20,0.75,0.25,0.9723782771535580524344569288,0.9200775815944355270197966827,0.0523006955591225254146602461,0.05378636770066717105715661323,0.02762172284644194756554307116,0.07992241840556447298020331728,balanced_passive_41b69da05d4d,completed,balanced_active_51097d747727,completed,0.0,0.0,17
0.5,2,0,0,82,20,0.75,0.25,0.6181526319309745167547321249,0.6181526319309745167547321249,0E-28,0,0.3818473680690254832452678751,0.3818473680690254832452678751,balanced_passive_46eebd57acc1,completed,balanced_active_a41ef73fe95d,completed,0.0,0.0,11
0.5,2,0.25,0,83,20,0.75,0.25,0.9120401337792642140468227425,0.9120401337792642140468227425,0E-28,0,0.08795986622073578595317725753,0.08795986622073578595317725753,balanced_passive_35cd9433ad01,completed,balanced_active_25ed03ba1989,completed,0.0,0.0,12
0.5,2,0.5,0,84,20,0.75,0.25,0.9438127090301003344481605351,0.9438127090301003344481605351,0E-28,0,0.05618729096989966555183946487,0.05618729096989966555183946487,balanced_passive_fae7936607ee,completed,balanced_active_27ac1ce0098e,completed,0.0,0.0,11
0.5,2,0.75,0,85,20,0.75,0.25,0.9229328338239229328338239229,0.8452635804120952635804120953,0.0776692534118276692534118276,0.08415482748622789214265004342,0.07706716617607706716617607707,0.1547364195879047364195879047,balanced_passive_1dd6c3568e46,completed,balanced_active_4145cf85afd6,completed,0.0,0.0,15
0.5,2,1,0,86,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_7951351b7e0e,completed,balanced_active_a5a143d52c07,completed,0.0,0.0,13
0.5,5,0,0,87,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_dc816d6b34a5,completed,balanced_active_913112bf22f6,completed,0.0,0.0,4
0.5,5,0.25,0,88,20,0.75,0.25,1,0,1,1,0,1,balanced_passive_02fe62109321,completed,balanced_active_65bef47820a3,completed,0.0,0.0,10
0.5,5,0.5,0,89,20,0.75,0.25,0.7417714744447417714744447418,0,0.7417714744447417714744447418,1,0.2582285255552582285255552582,1,balanced_passive_86632c781ad7,completed,balanced_active_1eba1d9d1e34,completed,0.0,0.0,8
0.5,5,0.75,0,90,20,0.75,0.25,0.7060476317902060476317902060,0.4973240567299973240567299973,0.2087235750602087235750602087,0.2956225127913587265491756680,0.2939523682097939523682097940,0.5026759432700026759432700027,balanced_passive_befe5060484f,completed,balanced_active_8918032d6c07,completed,0.0,0.0,4
0.5,5,1,0,91,20,0.75,0.25,0.2230769230769230769230769231,0,0.2230769230769230769230769231,1,0.7769230769230769230769230769,1,balanced_passive_916eafbb0b9a,completed,balanced_active_7a323bea2e3d,completed,0.0,0.0,6
1,0.2,0,0,92,20,0.75,0.25,0.9705784018722835172183216316,0.9705784018722835172183216316,0E-28,0,0.02942159812771648278167836844,0.02942159812771648278167836844,balanced_passive_8de078e6b69d,completed,balanced_active_e453f4ed2e87,completed,0.0,0.0,11
1,0.2,0.25,0,93,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_a7178cbef97e,completed,balanced_active_97b33259abf3,completed,0.0,0.0,16
1,0.2,0.5,0,94,20,0.75,0.25,0.9877013568611723815252991110,0.9877013568611723815252991110,0E-28,0,0.01229864313882761847470088898,0.01229864313882761847470088898,balanced_passive_b933dab8a407,completed,balanced_active_5e25ec4ab005,completed,0.0,0.0,22
1,0.2,0.75,0,95,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_e9fc74d82a28,completed,balanced_active_bbaca8bc36a1,completed,0.0,0.0,22
1,0.2,1,0,96,20,0.75,0.25,0.9995319917095674266229858929,0.9995319917095674266229858929,0E-28,0,0.0004680082904325733770141071070,0.0004680082904325733770141071070,balanced_passive_a85516e9a902,completed,balanced_active_7595c27d07ca,completed,0.0,0.0,22
1,0.5,0,0,97,20,0.75,0.25,0.9917714744447417714744447418,0.9917714744447417714744447418,0E-28,0,0.008228525555258228525555258229,0.008228525555258228525555258229,balanced_passive_2ddfabd1972b,completed,balanced_active_8ac28e080724,completed,0.0,0.0,11
1,0.5,0.25,0,98,20,0.75,0.25,0.9959852793576446972231515557,0.9959852793576446972231515557,0E-28,0,0.004014720642355302776848444295,0.004014720642355302776848444295,balanced_passive_e73b8140026c,completed,balanced_active_cd70be947c22,completed,0.0,0.0,22
1,0.5,0.5,0,99,20,0.75,0.25,0.9991302602528935572355656654,0.9991302602528935572355656654,0E-28,0,0.0008697397471064427644343346491,0.0008697397471064427644343346491,balanced_passive_400bf5f34182,completed,balanced_active_c9b899f6c168,completed,0.0,0.0,22
1,0.5,0.75,0,100,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_13414ea47afa,completed,balanced_active_4c8bcf81b134,completed,0.0,0.0,22
1,0.5,1,0,101,20,0.75,0.25,0.9943151417870518994114499732,0.9943151417870518994114499732,0E-28,0,0.005684858212948100588550026752,0.005684858212948100588550026752,balanced_passive_3fea68a02144,completed,balanced_active_a08c49f4b090,completed,0.0,0.0,22
1,1,0,0,102,20,0.75,0.25,0.9881581588278584331303940590,0.9881581588278584331303940590,0E-28,0,0.01184184117214156686960594099,0.01184184117214156686960594099,balanced_passive_140c074a2a6a,completed,balanced_active_5c9af8213dec,completed,0.0,0.0,11
1,1,0.25,0,103,20,0.75,0.25,0.9737845248445128067946231525,0.9737845248445128067946231525,0E-28,0,0.02621547515548719320537684746,0.02621547515548719320537684746,balanced_passive_b4785d0baa0e,completed,balanced_active_55921daf3f34,completed,0.0,0.0,22
1,1,0.5,0,104,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_0600293fd545,completed,balanced_active_5283907f2a5a,completed,0.0,0.0,22
1,1,0.75,0,105,20,0.75,0.25,0.9837469065614340177914520768,0.9837469065614340177914520768,0E-28,0,0.01625309343856598220854792322,0.01625309343856598220854792322,balanced_passive_3b6af00bfbdf,completed,balanced_active_49296980bbbc,completed,0.0,0.0,22
1,1,1,0,106,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_417c6b28143d,completed,balanced_active_6d5406ab3e0a,completed,0.0,0.0,22
1,2,0,0,107,20,0.75,0.25,0.9861594009093340465365070875,0.9861594009093340465365070875,0E-28,0,0.01384059909066595346349291254,0.01384059909066595346349291254,balanced_passive_9567b065b83f,completed,balanced_active_142bf8e6b7e9,completed,0.0,0.0,11
1,2,0.25,0,108,20,0.75,0.25,0.9925767404534207182505182906,0.9925767404534207182505182906,0E-28,0,0.007423259546579281749481709356,0.007423259546579281749481709356,balanced_passive_07074ec93ad6,completed,balanced_active_5755d49c5cd7,completed,0.0,0.0,22
1,2,0.5,0,109,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_39d8b644d37d,completed,balanced_active_733bfdba8466,completed,0.0,0.0,22
1,2,0.75,0,110,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_8e7356f1e7dc,completed,balanced_active_231dbdcedb79,completed,0.0,0.0,22
1,2,1,0,111,20,0.75,0.25,0.9923756019261637239165329053,0.9923756019261637239165329053,0E-28,0,0.007624398073836276083467094703,0.007624398073836276083467094703,balanced_passive_8f57011cb41f,completed,balanced_active_a2259120f82e,completed,0.0,0.0,22
1,5,0,0,112,20,0.75,0.25,0.9146316986686291563524453068,0.9146316986686291563524453068,0E-28,0,0.08536830133137084364755469325,0.08536830133137084364755469325,balanced_passive_fe667ddb4b1a,completed,balanced_active_a2ea62bea3c2,completed,0.0,0.0,11
1,5,0.25,0,113,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_c34011e54007,completed,balanced_active_55642c07b691,completed,0.0,0.0,22
1,5,0.5,0,114,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_d321a6978470,completed,balanced_active_f5f899ed91a8,completed,0.0,0.0,22
1,5,0.75,0,115,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_f2ffffd6897e,completed,balanced_active_79ecd3d2690d,completed,0.0,0.0,22
1,5,1,0,116,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_1e840b0c5c72,completed,balanced_active_3000453cbf3e,completed,0.0,0.0,22
2,0.2,0,0,117,20,0.75,0.25,0.9957230686982090350173750334,0.9957230686982090350173750334,0E-28,0,0.004276931301790964982624966586,0.004276931301790964982624966586,balanced_passive_03fe53aa22e2,completed,balanced_active_02c88e1857cc,completed,0.0,0.0,11
2,0.2,0.25,0,118,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_647f09f283c1,completed,balanced_active_9755916b5e1b,completed,0.0,0.0,22
2,0.2,0.5,0,119,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_3364ba956ccf,completed,balanced_active_b7edc2942b78,completed,0.0,0.0,22
2,0.2,0.75,0,120,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_9206682f715f,completed,balanced_active_22538ee0ee4d,completed,0.0,0.0,22
2,0.2,1,0,121,20,0.75,0.25,0.9995322418977614433678583361,0.9995322418977614433678583361,0E-28,0,0.0004677581022385566321416638823,0.0004677581022385566321416638823,balanced_passive_eec791239d46,completed,balanced_active_1f78d87a8229,completed,0.0,0.0,22
2,0.5,0,0,122,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_8e2a221d1a2f,completed,balanced_active_04de37e11a83,completed,0.0,0.0,11
2,0.5,0.25,0,123,20,0.75,0.25,0.9864901016586409844836811129,0.9864901016586409844836811129,0E-28,0,0.01350989834135901551631888711,0.01350989834135901551631888711,balanced_passive_a879c13e9e0f,completed,balanced_active_38d81c71bcdc,completed,0.0,0.0,22
2,0.5,0.5,0,124,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_a863441c80a0,completed,balanced_active_b62ddbc70133,completed,0.0,0.0,22
2,0.5,0.75,0,125,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_87437839f29f,completed,balanced_active_9bdfba3508f1,completed,0.0,0.0,22
2,0.5,1,0,126,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_02bd946c5ec9,completed,balanced_active_d702c78fa284,completed,0.0,0.0,22
2,1,0,0,127,20,0.75,0.25,0.9996655294668539701652284434,0.9996655294668539701652284434,0E-28,0,0.0003344705331460298347715566259,0.0003344705331460298347715566259,balanced_passive_d177152b455e,completed,balanced_active_c7ed8daccf2d,completed,0.0,0.0,11
2,1,0.25,0,128,20,0.75,0.25,0.9977263608399090544335963622,0.9977263608399090544335963622,0E-28,0,0.002273639160090945566403637823,0.002273639160090945566403637823,balanced_passive_377f175ef15d,completed,balanced_active_a9db82e1c42a,completed,0.0,0.0,22
2,1,0.5,0,129,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_050c6a7ae2a1,completed,balanced_active_79a7dc155566,completed,0.0,0.0,22
2,1,0.75,0,130,20,0.75,0.25,0.9967888680759967888680759968,0.9967888680759967888680759968,0E-28,0,0.003211131924003211131924003211,0.003211131924003211131924003211,balanced_passive_65213f4179df,completed,balanced_active_23a37e7ee0cd,completed,0.0,0.0,22
2,1,1,0,131,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_ce01a8457932,completed,balanced_active_b2c9bcdde538,completed,0.0,0.0,22
2,2,0,0,132,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_f0f1ebd4ccd1,completed,balanced_active_f3eed2ea8170,completed,0.0,0.0,11
2,2,0.25,0,133,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_0daf73488ea2,completed,balanced_active_04de6d1f6935,completed,0.0,0.0,22
2,2,0.5,0,134,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_6a6fa7c7fc13,completed,balanced_active_be7563f82e93,completed,0.0,0.0,22
2,2,0.75,0,135,20,0.75,0.25,1,0.9896334938469769930444087747,0.0103665061530230069555912253,0.0103665061530230069555912253,0,0.01036650615302300695559122525,balanced_passive_80cf28162f58,completed,balanced_active_e904b3165f47,completed,0.0,0.0,22
2,2,1,0,136,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_976d0121c065,completed,balanced_active_5d70482149a2,completed,0.0,0.0,22
2,5,0,0,137,20,0.75,0.25,0.9893631255017393631255017394,0.9893631255017393631255017394,0E-28,0,0.01063687449826063687449826064,0.01063687449826063687449826064,balanced_passive_076eeaa04769,completed,balanced_active_bd884be95dd6,completed,0.0,0.0,11
2,5,0.25,0,138,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_cd3860e5e79c,completed,balanced_active_3ae7df94cf35,completed,0.0,0.0,22
2,5,0.5,0,139,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_eda3d02efa67,completed,balanced_active_0dd41fe97ae3,completed,0.0,0.0,22
2,5,0.75,0,140,20,0.75,0.25,0.9968570282198742811287949712,0.9968570282198742811287949712,0E-28,0,0.003142971780125718871205028755,0.003142971780125718871205028755,balanced_passive_1576489ec286,completed,balanced_active_8b84240d28ee,completed,0.0,0.0,22
2,5,1,0,141,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_124ecb564714,completed,balanced_active_6ada67c63d7d,completed,0.0,0.0,22
4,0.2,0,0,142,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_bd0784d85c25,completed,balanced_active_d416d756cc27,completed,0.0,0.0,11
4,0.2,0.25,0,143,20,0.75,0.25,0.9999331550802139037433155080,0.9999331550802139037433155080,0E-28,0,0.00006684491978609625668449197861,0.00006684491978609625668449197861,balanced_passive_cb1af9d60669,completed,balanced_active_4a910940bfd2,completed,0.0,0.0,22
4,0.2,0.5,0,144,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_2b2fea552424,completed,balanced_active_ae62554251fa,completed,0.0,0.0,22
4,0.2,0.75,0,145,20,0.75,0.25,0.9979278074866310160427807487,0.9979278074866310160427807487,0E-28,0,0.002072192513368983957219251337,0.002072192513368983957219251337,balanced_passive_c9ca469c8c93,completed,balanced_active_6488f9fe0446,completed,0.0,0.0,22
4,0.2,1,0,146,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_6c3a87b81618,completed,balanced_active_30a22c72c803,completed,0.0,0.0,22
4,0.5,0,0,147,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_4befc82327aa,completed,balanced_active_e90dce24f6f2,completed,0.0,0.0,11
4,0.5,0.25,0,148,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_be616cf2801b,completed,balanced_active_4612404b38c6,completed,0.0,0.0,22
4,0.5,0.5,0,149,20,0.75,0.25,0.9995319291206954195921096623,0.9995319291206954195921096623,0E-28,0,0.0004680708793045804078903376797,0.0004680708793045804078903376797,balanced_passive_155ff9cf829d,completed,balanced_active_10d17f08c852,completed,0.0,0.0,22
4,0.5,0.75,0,150,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_4a5cb171c265,completed,balanced_active_170b80ce197d,completed,0.0,0.0,22
4,0.5,1,0,151,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_bdabc2e91ebc,completed,balanced_active_8dee4383eb89,completed,0.0,0.0,22
4,1,0,0,152,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_4243d63542fe,completed,balanced_active_49448ff73df0,completed,0.0,0.0,11
4,1,0.25,0,153,20,0.75,0.25,0.9993978321959052589321557607,0.9993978321959052589321557607,0E-28,0,0.0006021678040947410678442392614,0.0006021678040947410678442392614,balanced_passive_ee4131f40983,completed,balanced_active_bafaf8902f57,completed,0.0,0.0,22
4,1,0.5,0,154,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_0f6d515d5114,completed,balanced_active_6563afaf9b00,completed,0.0,0.0,22
4,1,0.75,0,155,20,0.75,0.25,1,0.9926406636783300996855556299,0.0073593363216699003144443701,0.0073593363216699003144443701,0,0.007359336321669900314444370108,balanced_passive_723d281a874e,completed,balanced_active_1ecf4e9cb784,completed,0.0,0.0,22
4,1,1,0,156,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_41dbba6cd171,completed,balanced_active_a333af8704a9,completed,0.0,0.0,22
4,2,0,0,157,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_e42de72bc596,completed,balanced_active_e58722b848f1,completed,0.0,0.0,11
4,2,0.25,0,158,20,0.75,0.25,1,0.9928447238197137889527885516,0.0071552761802862110472114484,0.0071552761802862110472114484,0,0.007155276180286211047211448442,balanced_passive_15bca739bb41,completed,balanced_active_3d6909a035b6,completed,0.0,0.0,22
4,2,0.5,0,159,20,0.75,0.25,1,0.9953170992774953170992774953,0.0046829007225046829007225047,0.0046829007225046829007225047,0,0.004682900722504682900722504683,balanced_passive_c0d52385d3ee,completed,balanced_active_6c6d33c42674,completed,0.0,0.0,22
4,2,0.75,0,160,20,0.75,0.25,1,0.9932441471571906354515050167,0.0067558528428093645484949833,0.0067558528428093645484949833,0,0.006755852842809364548494983278,balanced_passive_7f32adfb8468,completed,balanced_active_94e1a1fdd2e2,completed,0.0,0.0,22
4,2,1,0,161,20,0.75,0.25,1,0.9963210702341137123745819398,0.0036789297658862876254180602,0.0036789297658862876254180602,0,0.003678929765886287625418060201,balanced_passive_0aea60dbccd5,completed,balanced_active_98ea51fcfb0b,completed,0.0,0.0,22
4,5,0,0,162,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_da3016346bae,completed,balanced_active_c1dc6e819e3a,completed,0.0,0.0,11
4,5,0.25,0,163,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_50ea623c4e1a,completed,balanced_active_dc9931803547,completed,0.0,0.0,22
4,5,0.5,0,164,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_6b74bd9d9a6f,completed,balanced_active_45369a863583,completed,0.0,0.0,22
4,5,0.75,0,165,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_e8e432a7b639,completed,balanced_active_f4e871978df3,completed,0.0,0.0,22
4,5,1,0,166,20,0.75,0.25,1,1,0,0,0,0,balanced_passive_72dc19de6277,completed,balanced_active_74648e3a1540,completed,0.0,0.0,22
