G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.35660749899737554,2500,1051,8,1051,0,1,0.9923882017126546,8,6,6,,0.007611798287345386,1
0,0.35755632646251506,2500,1719,32,1719,0,2,0.9813845258871436,32,7,7,,0.01861547411285631,1
0,0.20358850265129197,2500,2180,45,2180,0,3,0.9793577981651376,45,9,9,,0.020642201834862386,1
0,0.3888143492691194,2500,476,21,476,0,4,0.9558823529411765,21,7,7,,0.04411764705882353,1
0,0.7167950052029136,2500,310,49,310,0,5,0.8419354838709677,49,5,5,,0.15806451612903225,1
0,0.4739056107975753,2500,732,18,732,0,6,0.9754098360655737,18,6,6,,0.02459016393442623,1
0,0.22646604938271606,2500,72,72,72,0,7,0,72,6,6,,1,1
0,0.2750109161744863,2500,1859,18,1859,0,8,0.9903173749327595,18,8,8,,0.009682625067240451,1
0,0.18629997244516883,2500,413,26,413,0,9,0.937046004842615,26,8,8,,0.06295399515738499,1
0,0.2636306810018587,2500,1153,73,1153,0,10,0.9366869037294016,73,9,9,,0.06331309627059845,1
