DS_t,agent,day
0.004941126997476872,H27,1
0,H18,1
0.006097560975609756,H45,1
0.0021026072329688814,H1,1
0.017977291841883937,H62,1
0.009461732548359966,H63,1
0.0017872161480235493,H79,1
0,H41,1
0.004625735912531539,H19,1
0.021026072329688814,H48,1
0.02607232968881413,H9,1
0.0026282590412111018,H34,1
0,H46,1
0.001261564339781329,H82,1
0,H71,1
0,H69,1
0.006623212783851976,H39,1
0.008936080740117746,H47,1
0.0054667788057190915,H8,1
0.003048780487804878,H80,1
0.06013456686291001,H15,1
0,H59,1
0.0479394449116905,H60,1
0.022813288477712364,H57,1
0.01776703111858705,H93,1
0.013351555929352396,H25,1
0.012089991589571069,H17,1
0.007779646761984861,H35,1
0.009566862910008411,H43,1
0.015874684608915054,H96,1
0,H67,1
0.001261564339781329,H89,1
0,H32,1
0.001261564339781329,H20,1
0,H38,1
0.03774179983179142,H66,1
0,H55,1
0,H85,1
0.007464255677039529,H98,1
0,H16,1
0.004730866274179983,H5,1
0,H28,1
0.0010513036164844407,H30,1
0,H7,1
0.0027333894028595458,H53,1
0.002943650126156434,H50,1
0.022392767031118588,H21,1
0.0036795626576955425,H29,1
0.012825904121110177,H2,1
0.0038898233809924305,H75,1
0,H83,1
0,H37,1
0.004100084104289319,H76,1
0,H23,1
0,H65,1
0.002417998317914214,H86,1
0.008620689655172414,H87,1
0,H49,1
0.03416736753574432,H31,1
0.007569386038687973,H36,1
0.031013456686291,H40,1
0.0021026072329688814,H52,1
0.026282590412111017,H3,1
0,H44,1
0.02060555088309504,H6,1
0.009461732548359966,H70,1
0.0008410428931875525,H73,1
0.03868797308662742,H90,1
0,H99,1
0.003048780487804878,H26,1
0.2013246425567704,H64,1
0,H4,1
0.007884777123633306,H51,1
0.00010513036164844407,H74,1
0.026282590412111017,H54,1
0,big_short,1
0.0038898233809924305,H42,1
0.0035744322960470985,H78,1
0.04257779646761985,H13,1
0.0062026913372582,H72,1
0,H94,1
0,H97,1
0,H92,1
0,H91,1
0,H12,1
0.0027333894028595458,H95,1
0,big_mid,1
0.0124053826745164,H11,1
0.017136248948696385,H81,1
0,H14,1
0.02691337258200168,H22,1
0,H10,1
0.010197645079899075,H56,1
0,H61,1
0,H68,1
0,H24,1
0.0026282590412111018,H33,1
0,H77,1
0,H88,1
0,H58,1
0.011774600504625737,H84,1
0,big_long,1
0.004100084104289319,H100,1
