run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_e17a123c5a68,active,H2,PAY_1a002322e89d,1,1821,repaid,0,0,0,no_trade
balanced_active_e17a123c5a68,active,H2,PAY_4bc1b0686a10,1,500,repaid,0,0,0,no_trade
balanced_active_e17a123c5a68,active,H3,PAY_c8c336fd9bbe,3,1063,repaid,1,0,-2497.80,hold_to_maturity
balanced_active_e17a123c5a68,active,H3,PAY_47e61dee2f7c,3,500,repaid,1,0,-2497.80,hold_to_maturity
balanced_active_e17a123c5a68,active,H4,PAY_32fe7f850ce7,5,2172,repaid,0,0,0,no_trade
balanced_active_e17a123c5a68,active,H4,PAY_17b3253ffa5e,5,500,repaid,0,0,0,no_trade
balanced_active_e17a123c5a68,active,H5,PAY_394976aa0561,7,4569,repaid,0,1,1846.20,sell_before
balanced_active_e17a123c5a68,active,H5,PAY_d2a1bad4eb3b,7,500,repaid,0,1,1846.20,sell_before
balanced_active_e17a123c5a68,active,H1,PAY_24213d83f171,9,2873,repaid,0,0,0,no_trade
balanced_active_e17a123c5a68,active,H1,PAY_3759a23d1744,9,500,repaid,0,0,0,no_trade
