run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_649e337e5a50,active,H1,PAY_12e27780bfae,1,601,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H1,PAY_107edc6f460a,1,500,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H2,PAY_6c3707945564,1,7781,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H2,PAY_034069ad051a,1,500,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H3,PAY_09abd1d5dbef,1,1552,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H3,PAY_08addb25c0fa,1,500,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H4,PAY_734f5b0e3530,1,5,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H4,PAY_0749a2aaf897,1,500,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H5,PAY_cbe677fc7f60,1,2559,repaid,0,0,0,no_trade
balanced_active_649e337e5a50,active,H5,PAY_f5f295d96afe,1,500,repaid,0,0,0,no_trade
