G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7845490920283164,7500.0,570,570,570,0,1,0,570,2,1,,1,1
0,0.8746936957006015,7500.0,536,536,536,0,2,0,536,2,1,,1,1
4602.0,0.9207829685212192,7500.0,12102,0,12102,0,8,1,0,2,1,,0,
0,0.5115251996164142,7500.0,1179,0,1179,0,9,1,0,2,1,,0,
0,0.7026687488783112,7500.0,611,0,611,0,10,1,0,2,1,,0,
