run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_bcbec778722b,active,H2,PAY_533b916becbc,1,2704,repaid,0,1,2464.15,sell_before
