G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.15472740587358905,7321,1990,8,1990,0,1,0.9959798994974874,8,10,10,,0.004020100502512563,1
0,0.20342460281227173,7321,1184,161,1184,0,2,0.8640202702702703,161,10,10,,0.13597972972972974,1
0,0.17675986515962722,7321,615,92,615,0,3,0.8504065040650407,92,10,10,,0.14959349593495935,1
0,0.2157853816908027,7321,765,186,765,0,4,0.7568627450980392,186,10,10,,0.24313725490196078,1
0,0.1730565200617284,7321,576,481,576,0,5,0.16493055555555555,481,9,9,,0.8350694444444444,1
0,0.1312829704086252,7321,1645,374,1645,0,6,0.772644376899696,374,10,10,,0.22735562310030394,1
0,0.14819582515518867,7321,1041,158,1041,0,7,0.8482228626320846,158,10,10,,0.15177713736791545,1
0,0.17085435530756124,7321,692,342,692,0,8,0.5057803468208093,342,10,10,,0.49421965317919075,1
0,0.17863424674980466,7321,1078,99,1078,0,9,0.9081632653061225,99,10,10,,0.09183673469387756,1
0,0.1573119065010957,7321,370,159,370,0,10,0.5702702702702702,159,10,10,,0.4297297297297297,1
