run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_8a8a4bf47f1f,active,0,200,80,120,0,40312.50000000000000000000001,0.004961240310077519379844961239
balanced_active_8a8a4bf47f1f,active,1,140,80,60,0,42007.85000000000000000000001,0.003332710433883190879799846933
balanced_active_8a8a4bf47f1f,active,2,120,80,40,0,39689.00000000000000000000001,0.003023507772934566252614074428
