run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_f1fd4292435e,active,0,200,200,0,0,20625.00000000000014999999999,0.009696969696969696899173553724
balanced_active_f1fd4292435e,active,1,0,0,0,0,26139.40000000000014999999999,0E+23
