G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.2182259924670366,6134,1498,51,1498,0,1,0.9659546061415221,51,10,10,,0.03404539385847797,1
0,0.21284545058237703,6134,1398,52,1398,0,2,0.9628040057224606,52,10,10,,0.03719599427753934,1
0,0.25525348070995857,6134,970,42,970,0,3,0.9567010309278351,42,9,9,,0.04329896907216495,1
0,0.21415823914336704,6134,574,211,574,0,4,0.632404181184669,211,10,10,,0.367595818815331,1
0,0.13459707950243374,6134,860,297,860,0,5,0.6546511627906977,297,10,10,,0.3453488372093023,1
0,0.21002793912608136,6134,431,309,431,0,6,0.28306264501160094,309,8,8,,0.7169373549883991,1
0,0.18253562373156906,6134,862,146,862,0,7,0.8306264501160093,146,10,10,,0.16937354988399073,1
0,0.21523410405463056,6134,587,320,587,0,8,0.4497444633730835,323,10,10,,0.5502555366269165,1.009375
0,0.2615625896647571,6134,2122,282,2122,0,9,0.8671065032987747,282,9,9,,0.13289349670122527,1
0,0.1524692493472429,6134,647,239,647,0,10,0.6306027820710973,239,10,10,,0.3693972179289026,1
