DS_t,agent,day
0.22229639519359146,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.00801068090787717,H32,1
0.050066755674232306,H12,1
0,H73,1
0,H83,1
0,H33,1
0.26635514018691586,H42,1
0,H93,1
0,H53,1
0.0013351134846461949,H82,1
0.25567423230974634,H92,1
0.17156208277703605,H62,1
0.0020026702269692926,H22,1
0,H43,1
0.022029372496662217,H52,1
0.0006675567423230974,H72,1
0,H2,2
0.015021459227467811,H61,2
0,H32,2
0.11373390557939914,H31,2
0.06866952789699571,H21,2
0.0357653791130186,H51,2
0,H12,2
0,H42,2
0.28183118741058655,H81,2
0,H82,2
0,H92,2
0,H62,2
0.02503576537911302,H41,2
0.012875536480686695,H71,2
0,H22,2
0.009298998569384835,H11,2
0.31258941344778257,H1,2
0,H52,2
0,H72,2
0.1251788268955651,H91,2
0.0010309278350515464,H20,3
0.01134020618556701,H100,3
0.2824742268041237,H80,3
0,H61,3
0,H31,3
0,H21,3
0,H51,3
0,H30,3
0.11855670103092783,H40,3
0.33505154639175255,H60,3
0,H81,3
0,H41,3
0,H71,3
0.22061855670103092,H50,3
0,H91,3
0,H11,3
0.008247422680412371,H10,3
0,H1,3
0.008247422680412371,H90,3
0.01443298969072165,H70,3
0.06620209059233449,H99,4
0,H20,4
0,H100,4
0,H70,4
0.08362369337979095,H49,4
0,H80,4
0.0017421602787456446,H39,4
0.26480836236933797,H89,4
0,H30,4
0,H40,4
0,H60,4
0.04006968641114982,H9,4
0.008710801393728223,H79,4
0.003484320557491289,H69,4
0.024390243902439025,H59,4
0,H50,4
0.28397212543554007,H19,4
0,H10,4
0,H90,4
0.2229965156794425,H29,4
0,H99,5
0.08837209302325581,H38,5
0,H49,5
0,H39,5
0,H89,5
0.03837209302325582,H88,5
0.10465116279069768,H28,5
0.1930232558139535,H98,5
0.037209302325581395,H8,5
0,H9,5
0,H79,5
0.0011627906976744186,H48,5
0.14534883720930233,H68,5
0,H69,5
0.16511627906976745,H18,5
0,H59,5
0.08488372093023255,H78,5
0,H19,5
0.14186046511627906,H58,5
0,H29,5
0.05104408352668213,H77,6
0,H38,6
0.28306264501160094,H57,6
0,H47,6
0,H88,6
0,H28,6
0.02320185614849188,H67,6
0,H98,6
0,H8,6
0.058004640371229696,H27,6
0.09048723897911833,H37,6
0,H87,6
0,H48,6
0.19953596287703015,H97,6
0,H68,6
0,H18,6
0.2737819025522042,H17,6
0,H78,6
0.02088167053364269,H7,6
0,H58,6
0,H77,7
0.06380510440835267,H46,7
0,H47,7
0,H57,7
0.10208816705336426,H16,7
0.018561484918793503,H86,7
0.17865429234338748,H96,7
0,H67,7
0,H27,7
0.06844547563805105,H66,7
0,H37,7
0,H87,7
0,H97,7
0,H17,7
0,H7,7
0.16705336426914152,H36,7
0.314385150812065,H76,7
0.013921113689095127,H56,7
0.009280742459396751,H6,7
0.06380510440835267,H26,7
0.005110732538330494,H15,8
0,H76,8
0,H46,8
0.0068143100511073255,H55,8
0,H16,8
0,H86,8
0.21124361158432708,H25,8
0.10732538330494037,H85,8
0.3492333901192504,H45,8
0.04599659284497445,H65,8
0,H96,8
0.131175468483816,H95,8
0,H66,8
0.0017035775127768314,H35,8
0.008517887563884156,H5,8
0,H36,8
0.13287904599659284,H75,8
0,H56,8
0,H6,8
0,H26,8
0,H15,9
0.37370405278039587,H44,9
0.00235626767200754,H54,9
0.04853911404335533,H64,9
0,H55,9
0,H25,9
0.044769085768143264,H4,9
0.27285579641847313,H14,9
0,H85,9
0.016022620169651274,H94,9
0,H45,9
0,H65,9
0.03110273327049953,H74,9
0,H84,9
0,H95,9
0,H35,9
0.006126295947219604,H34,9
0,H5,9
0.20452403393025448,H24,9
0,H75,9
0,H44,10
0.16846986089644514,H23,10
0,H54,10
0,H64,10
0.09273570324574962,H3,10
0.27202472952086554,H63,10
0.10664605873261206,H13,10
0,H4,10
0.08809891808346214,H73,10
0,H14,10
0,H94,10
0.06646058732612056,H83,10
0.10819165378670788,H33,10
0.00463678516228748,H93,10
0,H74,10
0.07727975270479134,H53,10
0,H84,10
0,H34,10
0.015455950540958269,H43,10
0,H24,10
