run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_ff3d599ef335,active,0,200,80,120,0,6562.500000000000149999999999,0.03047619047619047549387755103
balanced_active_ff3d599ef335,active,1,100,60,40,0,11530.05000000000014999999999,0.008672989275848760300176634855
