run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_6c7d4db4cd6a,active,H2,PAY_1c553bed1fb9,1,0,repaid,0,0,0,no_trade
balanced_active_6c7d4db4cd6a,active,H2,PAY_df57e3a23b4b,1,500,repaid,0,0,0,no_trade
balanced_active_6c7d4db4cd6a,active,H5,PAY_c13be3b94a6d,3,0,repaid,0,0,0,no_trade
balanced_active_6c7d4db4cd6a,active,H5,PAY_5ac23216f717,3,500,repaid,0,0,0,no_trade
balanced_active_6c7d4db4cd6a,active,H3,PAY_7041dbe8128e,5,0,repaid,1,0,0.00,hold_to_maturity
balanced_active_6c7d4db4cd6a,active,H3,PAY_afa0f91ddb24,5,500,repaid,1,0,0.00,hold_to_maturity
