run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_d47583dfc99b,active,0,200,80,80,40,12187.50000000000000000000000,0.01641025641025641025641025641
balanced_active_d47583dfc99b,active,1,100,40,60,0,20178.20000000000000000000001,0.004955843434994201663181056782
