DS_t,agent,day
0,big_mid,1
0,big_short,1
0.1335131490222522,H42,1
0.020229265003371546,H62,1
0,H33,1
0,H63,1
0,H93,1
0.045853000674308836,H72,1
0.08024275118004046,H22,1
0,H13,1
0.037086985839514496,H52,1
0.045178691840863115,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.4059339177343223,H92,1
0,H43,1
0.08900876601483479,H12,1
0,H83,1
0,H73,1
0.11395819285232636,H32,1
0,H23,1
0.02899527983816588,H82,1
0,H26,2
0,H66,2
0,big_mid,2
0.10911701363962671,H65,2
0,H86,2
0.06460875807609476,H55,2
0.03804737975592247,H85,2
0,H16,2
0,big_short,2
0.04450825556353195,H5,2
0.2541277817659727,H45,2
0.057430007178750894,H15,2
0,H36,2
0.07106963388370424,H25,2
0,big_long,2
0.28356066044508255,H35,2
0.03732950466618808,H75,2
0,H46,2
0,H6,2
0,H96,2
0,H76,2
0.04020100502512563,H95,2
0,H56,2
0.04873294346978557,H38,3
0,big_mid,3
0.06773879142300195,H98,3
0,H69,3
0.11500974658869395,H18,3
0,H39,3
0.02046783625730994,H8,3
0,big_short,3
0.10428849902534112,H68,3
0,H49,3
0.024853801169590642,H88,3
0,H59,3
0,H79,3
0.01608187134502924,H78,3
0.35428849902534115,H28,3
0.1783625730994152,H58,3
0,H19,3
0.07017543859649122,H48,3
0,H29,3
0,H9,3
0,big_long,3
0,H89,3
0,H99,3
0.0821287779237845,H71,4
0,big_mid,4
0.03876478318002628,H51,4
0.030223390275952694,H61,4
0.30420499342969776,H21,4
0.026281208935611037,H11,4
0,big_short,4
0.15374507227332457,H1,4
0,H42,4
0.06044678055190539,H81,4
0,H62,4
0.12943495400788435,H31,4
0,H72,4
0.08015768725361366,H41,4
0,H22,4
0,H52,4
0,H2,4
0,big_long,4
0,H92,4
0.09461235216819974,H91,4
0,H12,4
0,H32,4
0,H82,4
0.04461756373937677,H64,5
0,big_mid,5
0.23087818696883852,H4,5
0.03895184135977337,H74,5
0,H65,5
0,H55,5
0,H85,5
0.025495750708215296,H54,5
0,big_short,5
0,H5,5
0,H45,5
0.136685552407932,H24,5
0,H15,5
0.030453257790368272,H14,5
0.08498583569405099,H94,5
0,H25,5
0.046742209631728045,H84,5
0,big_long,5
0,H35,5
0.2811614730878187,H34,5
0,H75,5
0.08002832861189801,H44,5
0,H95,5
0,H38,6
0.18628719275549807,H27,6
0,big_mid,6
0.15265200517464425,H87,6
0,H98,6
0.18822768434670117,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.050452781371280724,H77,6
0,H88,6
0,H78,6
0.14553686934023286,H57,6
0,H28,6
0,H58,6
0,H48,6
0.055627425614489,H17,6
0,big_long,6
0.04204398447606727,H7,6
0.05886157826649418,H97,6
0.047865459249676584,H37,6
0.0724450194049159,H67,6
0.0781563126252505,H50,7
0,H71,7
0,big_mid,7
0,H51,7
0,H61,7
0,H21,7
0,H11,7
0,big_short,7
0,H1,7
0.2755511022044088,H80,7
0,H81,7
0.026052104208416832,H60,7
0,H31,7
0,H41,7
0.03707414829659319,H30,7
0.16733466933867736,H40,7
0,big_long,7
0.16332665330661322,H10,7
0.03206412825651302,H70,7
0,H91,7
0.06913827655310621,H90,7
0.050100200400801605,H20,7
0.10120240480961924,H100,7
0,H64,8
0,big_mid,8
0,H4,8
0,H74,8
0,H54,8
0,big_short,8
0,H24,8
0.1264800861141012,H33,8
0.1216361679224973,H63,8
0,H14,8
0.02583423035522067,H93,8
0.03659849300322928,H13,8
0,H94,8
0,H84,8
0,big_long,8
0,H34,8
0.02045209903121636,H53,8
0.0968783638320775,H3,8
0,H44,8
0.052206673842841764,H43,8
0.12055974165769645,H83,8
0.21420882669537136,H73,8
0.18514531754574812,H23,8
0.03724525650035137,H26,9
0.059030217849613494,H66,9
0,H27,9
0,big_mid,9
0.020379479971890373,H86,9
0,H87,9
0.05130007027406887,H16,9
0,H47,9
0,big_short,9
0,H77,9
0,H57,9
0.11033028812368235,H36,9
0,H17,9
0,big_long,9
0,H7,9
0,H97,9
0.12719606465214336,H46,9
0.11946591707659873,H6,9
0.15530569219957835,H96,9
0,H67,9
0.1960646521433591,H76,9
0,H37,9
0.12368236120871398,H56,9
0,H50,10
0,big_mid,10
0.10363924050632911,H69,10
0.07436708860759493,H39,10
0,big_short,10
0.030063291139240507,H49,10
0,H80,10
0.08781645569620253,H59,10
0.14477848101265822,H79,10
0,H60,10
0.21835443037974683,H19,10
0.09651898734177215,H29,10
0,H30,10
0,H40,10
0.05300632911392405,H9,10
0,big_long,10
0,H10,10
0,H70,10
0.029272151898734177,H89,10
0,H90,10
0,H20,10
0.16218354430379747,H99,10
0,H100,10
