DS_t,agent,day
0,big_mid,1
0,big_short,1
0.1142204454597373,H42,1
0.08223872073101085,H62,1
0,H33,1
0,H63,1
0,H93,1
0.173043974871502,H72,1
0.12792689891490577,H22,1
0,H13,1
0.09480296973158195,H52,1
0.04283266704740148,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.1353512278697887,H92,1
0,H43,1
0.0508280982295831,H12,1
0,H83,1
0,H73,1
0.10336950314106225,H32,1
0,H23,1
0.07538549400342662,H82,1
0.16059479553903347,H71,2
0,big_mid,2
0.05947955390334572,H51,2
0.14721189591078068,H61,2
0.08698884758364313,H21,2
0.1033457249070632,H11,2
0,big_short,2
0.09219330855018587,H1,2
0,H42,2
0.08996282527881042,H81,2
0,H62,2
0.0862453531598513,H31,2
0,H72,2
0.08401486988847584,H41,2
0,H22,2
0,H52,2
0,H2,2
0,big_long,2
0,H92,2
0.08996282527881042,H91,2
0,H12,2
0,H32,2
0,H82,2
0.11612021857923498,H50,3
0,H71,3
0,big_mid,3
0,H51,3
0,H61,3
0,H21,3
0,H11,3
0,big_short,3
0,H1,3
0.1168032786885246,H80,3
0,H81,3
0.025273224043715847,H60,3
0,H31,3
0,H41,3
0.12158469945355191,H30,3
0.03210382513661202,H40,3
0,big_long,3
0.04234972677595628,H10,3
0.2062841530054645,H70,3
0,H91,3
0.04918032786885246,H90,3
0.12158469945355191,H20,3
0.1687158469945355,H100,3
0,H50,4
0,big_mid,4
0.11150822015725519,H69,4
0.034310221586847746,H39,4
0,big_short,4
0.11436740528949249,H49,4
0,H80,4
0.07147962830593281,H59,4
0.0736240171551108,H79,4
0,H60,4
0.19513938527519656,H19,4
0.035739814152966405,H29,4
0,H30,4
0,H40,4
0.28877769835596856,H9,4
0,big_long,4
0,H10,4
0,H70,4
0.03859899928520372,H89,4
0,H90,4
0,H20,4
0.036454610436025735,H99,4
0,H100,4
0.18122555410691005,H38,5
0,big_mid,5
0.17014341590612778,H98,5
0,H69,5
0.04889178617992177,H18,5
0,H39,5
0.1121251629726206,H8,5
0,big_short,5
0.059322033898305086,H68,5
0,H49,5
0.08930899608865711,H88,5
0,H59,5
0,H79,5
0.16558018252933507,H78,5
0.06258148631029987,H28,5
0.07235984354628422,H58,5
0,H19,5
0.038461538461538464,H48,5
0,H29,5
0,H9,5
0,big_long,5
0,H89,5
0,H99,5
0,H38,6
0.05394839718530102,H27,6
0,big_mid,6
0.02580140734949179,H87,6
0,H98,6
0.0836591086786552,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.053166536356528536,H77,6
0,H88,6
0,H78,6
0.11336982017200939,H57,6
0,H28,6
0,H58,6
0,H48,6
0.05629397967161845,H17,6
0,big_long,6
0.2111024237685692,H7,6
0.28850664581704455,H97,6
0.05238467552775606,H37,6
0.0617670054730258,H67,6
0.11371020142949967,H26,7
0.023391812865497075,H66,7
0,H27,7
0,big_mid,7
0.10266406757634827,H86,7
0,H87,7
0.14359974009096815,H16,7
0,H47,7
0,big_short,7
0,H77,7
0,H57,7
0.04158544509421702,H36,7
0,H17,7
0,big_long,7
0,H7,7
0,H97,7
0.1332033788174139,H46,7
0.05523066926575698,H6,7
0.15984405458089668,H96,7
0,H67,7
0.056530214424951264,H76,7
0,H37,7
0.17024041585445093,H56,7
0,H26,8
0,H66,8
0,big_mid,8
0.13868194842406878,H65,8
0,H86,8
0.22063037249283668,H55,8
0.06017191977077364,H85,8
0,H16,8
0,big_short,8
0.06876790830945559,H5,8
0.09570200573065903,H45,8
0.0836676217765043,H15,8
0,H36,8
0.0825214899713467,H25,8
0,big_long,8
0.03724928366762178,H35,8
0.07679083094555873,H75,8
0,H46,8
0,H6,8
0,H96,8
0,H76,8
0.13581661891117477,H95,8
0,H56,8
0.1,H64,9
0,big_mid,9
0.1562043795620438,H4,9
0.09854014598540146,H74,9
0,H65,9
0,H55,9
0,H85,9
0.08029197080291971,H54,9
0,big_short,9
0,H5,9
0,H45,9
0.08905109489051095,H24,9
0,H15,9
0.16496350364963502,H14,9
0.034306569343065696,H94,9
0,H25,9
0.09343065693430656,H84,9
0,big_long,9
0,H35,9
0.0905109489051095,H34,9
0,H75,9
0.0927007299270073,H44,9
0,H95,9
0,H64,10
0,big_mid,10
0,H4,10
0,H74,10
0,H54,10
0,big_short,10
0,H24,10
0.09501965923984272,H33,10
0.17300131061598953,H63,10
0,H14,10
0.12385321100917432,H93,10
0.025557011795543906,H13,10
0,H94,10
0,H84,10
0,big_long,10
0,H34,10
0.057667103538663174,H53,10
0.08519003931847968,H3,10
0,H44,10
0.1107470511140236,H43,10
0.06028833551769332,H83,10
0.2214941022280472,H73,10
0.047182175622542594,H23,10
