G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.6644859770595697,12729.0,2345,2345,2345,0,1,0,2345,2,1,,1,1
0,0.6854828800598591,12729.0,2558,0,2558,0,3,1,0,2,1,,0,
0,0.7436492100165698,12729.0,3312,0,3312,0,5,1,0,2,1,,0,
0,0.6594145531384371,12729.0,2297,0,2297,0,7,1,0,2,1,,0,
0,0.8019299752397562,12729.0,4486,0,4486,0,9,1,0,2,1,,0,
