run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_bd9aa6341fdb,active,0,200,80,80,40,41250.00000000000030000000001,0.004848484848484848449586776858
balanced_active_bd9aa6341fdb,active,1,160,40,120,0,40632.20000000000030000000001,0.003937763645581583050355897694
balanced_active_bd9aa6341fdb,active,2,160,80,80,0,40632.20000000000030000000001,0.003937763645581583050355897694
balanced_active_bd9aa6341fdb,active,3,120,40,80,0,40632.20000000000030000000001,0.002953322734186187287766923271
balanced_active_bd9aa6341fdb,active,4,120,80,40,0,40632.20000000000030000000001,0.002953322734186187287766923271
balanced_active_bd9aa6341fdb,active,5,80,40,40,0,40632.20000000000030000000001,0.001968881822790791525177948847
