run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_5688f383060f,active,0,mid,SELL,H2,TKT_PAY_245829e7f354,H1,4,450,382.50,0.85,True,0,0E-13,0.85,1.15,1.0,1250,-10867.50,0,0E-13,0.85,1.15,1632.50,-10867.50,False,False,False
balanced_active_5688f383060f,active,0,mid,BUY,big_short,TKT_PAY_245829e7f354,H1,4,450,517.50,1.15,True,0,0E-13,0.85,1.15,1.0,833.3333333333334,1683.3333333333334,0,0E-13,0.85,1.15,315.8333333333334,1548.3333333333334,False,False,False
