run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_d53ffc24b302,active,H2,PAY_b25e45239a7f,1,3552,repaid,0,1,3037.60,sell_before
balanced_active_d53ffc24b302,active,H2,PAY_4f6822d32ff0,1,500,repaid,0,1,3037.60,sell_before
