agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10000.0,-10000.0,0,10000.0,0.0,0.0
H1,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H2,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H3,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H4,,,,1,,,,1,1,0,0.0,0.0
H5,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H6,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H7,,,,6,,,,6,6,0,0.0,0.0
H8,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H9,,,,176.0,,,,176.0,176.0,0,0.0,0.0
H10,,,,24,,,,24,24,0,0.0,0.0
H11,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H12,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H13,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H14,,,,124,,,,124,124,0,0.0,0.0
H15,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H16,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H17,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H18,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H19,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H20,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H21,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H22,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,227.0,,,,227.0,227.0,0,0.0,0.0
H25,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H26,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H27,,,,4,,,,4,4,0,0.0,0.0
H28,,,,188.0,,,,188.0,188.0,0,0.0,0.0
H29,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H30,,,,23,,,,23,23,0,0.0,0.0
H31,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H32,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H33,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H34,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H35,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H36,,,,145.0,,,,145.0,145.0,0,0.0,0.0
H37,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H38,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H39,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H40,,,,87.0,,,,87.0,87.0,0,0.0,0.0
H41,,,,45,,,,45,45,0,0.0,0.0
H42,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H43,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H44,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H45,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H46,,,,16,,,,16,16,0,0.0,0.0
H47,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H48,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H49,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H50,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H51,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H52,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H53,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H54,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H55,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H56,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H57,,,,57,,,,57,57,0,0.0,0.0
H58,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H59,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H60,,,,183.0,,,,183.0,183.0,0,0.0,0.0
H61,,,,17,,,,17,17,0,0.0,0.0
H62,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H63,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H64,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H65,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H66,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H67,,,,90,,,,90,90,0,0.0,0.0
H68,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H69,,,,80,,,,80,80,0,0.0,0.0
H70,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H71,,,,93,,,,93,93,0,0.0,0.0
H72,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H73,,,,,,,,0,0,0,0.0,0.0
H74,,,,128.0,,,,128.0,128.0,0,0.0,0.0
H75,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H76,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H77,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H78,,,,40,,,,40,40,0,0.0,0.0
H79,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H80,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H81,,,,8,,,,8,8,0,0.0,0.0
H82,,,,157.0,,,,157.0,157.0,0,0.0,0.0
