run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_b64c73cfd328,active,0,200,80,40,80,40499.99999999999970000000001,0.004938271604938271641518061270
balanced_active_b64c73cfd328,active,1,160,40,80,40,40328.39999999999970000000001,0.003967427420874619404445210478
balanced_active_b64c73cfd328,active,2,120,0,120,0,40328.39999999999970000000001,0.002975570565655964553333907858
balanced_active_b64c73cfd328,active,3,120,0,120,0,40328.39999999999970000000001,0.002975570565655964553333907858
balanced_active_b64c73cfd328,active,4,120,0,120,0,40328.39999999999970000000001,0.002975570565655964553333907858
balanced_active_b64c73cfd328,active,5,120,40,80,0,40328.39999999999970000000001,0.002975570565655964553333907858
balanced_active_b64c73cfd328,active,6,120,80,40,0,40328.39999999999970000000001,0.002975570565655964553333907858
balanced_active_b64c73cfd328,active,7,120,120,0,0,40328.39999999999970000000001,0.002975570565655964553333907858
balanced_active_b64c73cfd328,active,8,80,80,0,0,40328.39999999999970000000001,0.001983713710437309702222605239
balanced_active_b64c73cfd328,active,9,40,40,0,0,40328.39999999999970000000001,0.0009918568552186548511113026194
balanced_active_b64c73cfd328,active,10,0,0,0,0,40328.39999999999970000000001,0E+23
balanced_active_b64c73cfd328,active,11,0,0,0,0,40328.39999999999970000000001,0E+23
balanced_active_b64c73cfd328,active,12,0,0,0,0,40328.39999999999970000000001,0E+23
